Reviewer_Name,Review_Body,Review_Date,Rating,Country,Helpful_Tag,Travel Category,Require_Translate,City,Attraction_Rank,Year,Month
Anonymous,comments available review,2023-09-03,5,,,solo,False,Barcelona,top2,2023,September
Nicolas,day sunny wear comfortable clothes going beach lots water since go horribly hot everything else fine like tourist park,2023-09-03,4,Chile,Helpful,a partner or spouse,True,Barcelona,top2,2023,September
Anonymous,comments available review,2023-09-03,3,,,,False,Barcelona,top2,2023,September
Anonymous,get climb meters stairs building escalators streets construction,2023-09-03,5,,Helpful,a partner or spouse,True,Barcelona,top2,2023,September
Stephanie,nice tourist trap access park pay museum nothing see plus nothing translated french,2023-09-03,1,France,Helpful,a partner or spouse,True,Barcelona,top2,2023,September
Laurent,comments available review,2023-09-04,5,France,,a partner or spouse,False,Barcelona,top1,2023,September
Marc,bought tickets send tickets people audio guide pleasant otherwise nice visit,2023-09-04,4,Canada,Helpful,family,True,Barcelona,top1,2023,September
Zsolt Gabor,comments available review,2023-09-04,5,Switzerland,,friends,False,Barcelona,top1,2023,September
Abdulaziz,amazing place visit historic spot consider visiting barcelona,2023-09-04,5,Saudi Arabia,Helpful,family,False,Barcelona,top1,2023,September
Alina,comments available review,2023-09-04,5,Spain,,a partner or spouse,False,Barcelona,top1,2023,September
Dr. Uwe Martin,comments available review,2023-09-04,5,Germany,,a partner or spouse,False,Barcelona,top1,2023,September
"Freddie,",booked specific time follow strict time good,2023-09-04,5,Canada,Helpful,a partner or spouse,False,Barcelona,top1,2023,September
claude,architectural masterpiece genius gaudi,2023-09-04,5,Canada,Helpful,a partner or spouse,True,Barcelona,top1,2023,September
Anita,access code given booking enough must print ticket paper beforehand go door c access identical airport backpack scanned pat etc maximum security instructions downloading site application done site QR code gets little stuck arrived already crowd fully appreciate visit suggest studying subject beforehand application although well done quickly makes want abandon screen better enjoy present moment,2023-09-04,4,France,Helpful,a partner or spouse,True,Barcelona,top1,2023,September
Pinto,comments available review,2023-09-04,4,Portugal,,family,False,Barcelona,top1,2023,September
Oliver,comments available review,2023-09-04,5,Spain,,family,False,Barcelona,top1,2023,September
Wai Han,buying tickets quick easy scan code enter missed scheduled time enter staff let us great,2023-09-04,5,,Helpful,,True,Barcelona,top2,2023,September
Anonymous,comments available review,2023-09-04,4,,,family,False,Barcelona,top2,2023,September
Anonymous,comments available review,2023-09-04,3,,,family,False,Barcelona,top2,2023,September
Isabel,comments available review,2023-09-04,5,Spain,,family,False,Barcelona,top2,2023,September
kam,comments available review,2023-09-04,4,United Kingdom,,friends,False,Barcelona,top2,2023,September
Uwe,comments available review,2023-09-05,5,Germany,,family,False,Barcelona,top1,2023,September
Sandra,comments available review,2023-09-05,5,Canada,,friends,False,Barcelona,top1,2023,September
Anonymous,comments available review,2023-09-05,4,,,,False,Barcelona,top1,2023,September
Anonymous,top,2023-09-05,5,,Helpful,colleagues,True,Barcelona,top1,2023,September
Anonymous,comments available review,2023-09-05,4,,,friends,False,Barcelona,top1,2023,September
Joanne,booking com ticket made process enter ticket download needed print ticket etc went three different lines sort time consuming !,2023-09-05,4,Netherlands,Helpful,solo,False,Barcelona,top1,2023,September
Sulagna,comments available review,2023-09-05,5,Spain,,family,False,Barcelona,top1,2023,September
Pietro,comments available review,2023-09-05,4,Italy,,,False,Barcelona,top1,2023,September
Anonymous,enter park guell one would submerge artistic oasis created gaudi get away mundane life curved platform filled exquisite spanish tiles tunnels made rocks infamous salamanca entrance park leave nothing wow visit !,2023-09-05,5,,Helpful,,False,Barcelona,top2,2023,September
Teresa,comments available review,2023-09-05,4,Italy,,family,False,Barcelona,top2,2023,September
Kronvall,comments available review,2023-09-05,5,Sweden,,family,False,Barcelona,top2,2023,September
Alexandra,comments available review,2023-09-05,4,Spain,,family,False,Barcelona,top2,2023,September
NAWFAL,comments available review,2023-09-05,5,Hungary,,family,False,Barcelona,top2,2023,September
Selma,access well specified architecture well looked park little neglected,2023-09-05,4,Brazil,Helpful,a partner or spouse,True,Barcelona,top2,2023,September
Anonymous,enjoyed visit many people properly enjoy experience,2023-09-06,4,,Helpful,solo,False,Barcelona,top1,2023,September
Zsigmondné,everyone see,2023-09-06,5,,Helpful,friends,True,Barcelona,top1,2023,September
Petra,comments available review,2023-09-06,5,Slovakia,,family,False,Barcelona,top1,2023,September
Ricardo,comments available review,2023-09-06,5,Brazil,,a partner or spouse,False,Barcelona,top1,2023,September
Héctor,comments available review,2023-09-06,4,Colombia,,solo,False,Barcelona,top1,2023,September
Anonymous,comments available review,2023-09-06,5,,,,False,Barcelona,top1,2023,September
Jean,lot expensive,2023-09-06,2,Canada,Helpful,a partner or spouse,True,Barcelona,top1,2023,September
Lisa,comments available review,2023-09-06,5,United Kingdom,,family,False,Barcelona,top1,2023,September
Lars,comments available review,2023-09-06,5,Chile,,a partner or spouse,False,Barcelona,top1,2023,September
Krystyna,comments available review,2023-09-06,5,Germany,,a partner or spouse,False,Barcelona,top1,2023,September
Christian,fantastic park guel definitely worth visit sure book online sagrada familia fully booked summer long chance spontaneous entry sturdy shoes food drinks advantage drinking water fountains park snack bar little space easy reach placa catalunya bus taxi around euros,2023-09-06,5,Germany,Helpful,family,True,Barcelona,top2,2023,September
Sandra,comments available review,2023-09-06,5,Canada,,friends,False,Barcelona,top2,2023,September
Felizitas,wonderful place brings closer gaudy unbelievable person created inspired lot,2023-09-06,5,Germany,Helpful,solo,True,Barcelona,top2,2023,September
IACOVU,comments available review,2023-09-06,3,,,a partner or spouse,False,Barcelona,top2,2023,September
Anonymous,able use voucher booked wrong date allow us enter even begged consider wrong booking date,2023-09-06,1,,Helpful,,False,Barcelona,top2,2023,September
GORECKI,comments available review,2023-09-07,5,France,,family,False,Barcelona,top1,2023,September
Nico,special experience clear audio support,2023-09-07,5,,Helpful,a partner or spouse,True,Barcelona,top1,2023,September
Anonymous,comments available review,2023-09-07,3,,,solo,False,Barcelona,top1,2023,September
Andrea,comments available review,2023-09-07,3,Austria,,friends,False,Barcelona,top1,2023,September
Walter,audio guide follow numbered points listening explanation admiring gaudi masterpieces understand everything perfectly without understandable,2023-09-07,5,Italy,Helpful,family,True,Barcelona,top1,2023,September
Kevin,comments available review,2023-09-07,5,Malta,,family,False,Barcelona,top1,2023,September
chelo,liked lot expected,2023-09-07,5,Spain,Helpful,a partner or spouse,True,Barcelona,top1,2023,September
Florence,comments available review,2023-09-07,5,France,,family,False,Barcelona,top1,2023,September
Xala,excellent experience staff friendly support questions may,2023-09-07,5,,Helpful,a partner or spouse,True,Barcelona,top1,2023,September
Anonymous,comments available review,2023-09-07,5,,,,False,Barcelona,top1,2023,September
Anonymous,comments available review,2023-09-07,5,,,,False,Barcelona,top1,2023,September
Luis Gerardo,comments available review,2023-09-07,5,Mexico,,family,False,Barcelona,top1,2023,September
Fabienne,comments available review,2023-09-07,5,Switzerland,,friends,False,Barcelona,top2,2023,September
Torill Unni,thought bit architecture see great park walk super view 👍,2023-09-07,4,Norway,Helpful,a partner or spouse,True,Barcelona,top2,2023,September
Florence,comments available review,2023-09-07,5,France,,family,False,Barcelona,top2,2023,September
Anonymous,comments available review,2023-09-07,5,,,,False,Barcelona,top2,2023,September
Sheila,comments available review,2023-09-07,5,Chile,,friends,False,Barcelona,top2,2023,September
Miguel,wonderful experience visit sagrada familia booked advance everything worked perfectly get know sagrada familia life work gaudí symbolic religious value every detail wonderful work found moving fantastic !!,2023-09-08,5,,Helpful,family,True,Barcelona,top1,2023,September
Manuela,comments available review,2023-09-08,5,Germany,,a partner or spouse,False,Barcelona,top1,2023,September
Claudio,comments available review,2023-09-08,4,Italy,,a partner or spouse,False,Barcelona,top1,2023,September
Anonymous,comments available review,2023-09-08,5,,,,False,Barcelona,top1,2023,September
Nicolas,wonderful,2023-09-08,5,Germany,Helpful,a partner or spouse,True,Barcelona,top1,2023,September
Anonymous,pay park exceptable pay attractions inside exceptable one price cover everything,2023-09-08,3,,Helpful,a partner or spouse,False,Barcelona,top2,2023,September
Anonymous,comments available review,2023-09-08,4,,,,False,Barcelona,top2,2023,September
Elizabeth,trip definitely worth visit beautiful stunning work set lovely gardens,2023-09-08,1,United Kingdom,Helpful,a partner or spouse,False,Barcelona,top2,2023,September
Danijela,parallel universe beautiful ! !,2023-09-08,5,Germany,Helpful,friends,True,Barcelona,top2,2023,September
Anonymous,beautiful park combining art culture wonderful views barcelona,2023-09-08,5,,Helpful,a partner or spouse,True,Barcelona,top2,2023,September
Sigrid,comments available review,2023-09-09,5,Germany,,family,False,Barcelona,top1,2023,September
Dragica,comments available review,2023-09-09,5,Switzerland,,friends,False,Barcelona,top1,2023,September
Anonymous,comments available review,2023-09-09,5,,,,False,Barcelona,top1,2023,September
Anonymous,comments available review,2023-09-09,3,,,a partner or spouse,False,Barcelona,top1,2023,September
Murielle,comments available review,2023-09-09,5,France,,family,False,Barcelona,top1,2023,September
Anonymous,comments available review,2023-09-09,5,,,a partner or spouse,False,Barcelona,top1,2023,September
Muriel,comments available review,2023-09-09,5,France,,a partner or spouse,False,Barcelona,top1,2023,September
Aghiles,comments available review,2023-09-09,2,France,,solo,False,Barcelona,top1,2023,September
Nedaivoda,everything great good online guide incredibly interesting temple,2023-09-09,5,Austria,Helpful,family,True,Barcelona,top1,2023,September
Henry,subway access leaves long arduous walk climb lot written explanation seeing signage directions insufficient nice park hot day overrated !,2023-09-09,3,Australia,Helpful,a partner or spouse,False,Barcelona,top2,2023,September
bruno,comments available review,2023-09-09,5,Italy,,family,False,Barcelona,top2,2023,September
Anonymous,comments available review,2023-09-09,5,,,,False,Barcelona,top2,2023,September
Anonymous,comments available review,2023-09-09,2,,,a partner or spouse,False,Barcelona,top2,2023,September
Anonymous,alright,2023-09-09,5,,Helpful,family,True,Barcelona,top2,2023,September
claude,comments available review,2023-09-09,5,Canada,,a partner or spouse,False,Barcelona,top2,2023,September
Carlos Andrés,comments available review,2023-09-09,5,Colombia,,a partner or spouse,False,Barcelona,top2,2023,September
Silvia Jeanneth,opinion highly recommend booking advance people audio guide useful us literally guided us step step telling us details beautiful church get easily metro station name fact exited metro turned around found right front us huge,2023-09-10,5,Italy,Helpful,family,True,Barcelona,top1,2023,September
Sandrine,comments available review,2023-09-10,4,France,,friends,False,Barcelona,top1,2023,September
Daniela,amazing experience application works good staff helpful recommend visit,2023-09-10,5,Canada,Helpful,family,False,Barcelona,top1,2023,September
Eduardo,arrived late get,2023-09-10,1,Argentina,Helpful,a partner or spouse,True,Barcelona,top1,2023,September
Huib,comments available review,2023-09-10,3,Netherlands,,a partner or spouse,False,Barcelona,top2,2023,September
David,nice low barcelona !! !!!!!!,2023-09-10,5,Czech Republic,Helpful,a partner or spouse,True,Barcelona,top2,2023,September
Anonymous,lovely visit could refreshment facilities hot also wi fi available difficulty accessing tickets helpful entrance attendant logged wi fi retrieve,2023-09-10,4,,Helpful,family,False,Barcelona,top2,2023,September
Anonymous,comments available review,2023-09-11,5,,,,False,Barcelona,top1,2023,September
Maria Dolores,liked lot recommend visiting,2023-09-11,5,Spain,Helpful,a partner or spouse,True,Barcelona,top1,2023,September
Mihaela,poor organized understand busy paid much quality organization nice employees bad sagrada famiglia one kind gorgeous architecture gaudi genius,2023-09-11,3,United States,Helpful,a partner or spouse,False,Barcelona,top1,2023,September
David,took attraction partner access audio guide experience visit ideal,2023-09-11,2,France,Helpful,solo,True,Barcelona,top1,2023,September
Anonymous,comments available review,2023-09-11,5,,,,False,Barcelona,top1,2023,September
Anonymous,comments available review,2023-09-11,5,,,,False,Barcelona,top1,2023,September
Yuliana,beautiful different colorful joyful !,2023-09-11,5,Spain,Helpful,family,True,Barcelona,top2,2023,September
Anonymous,visual feast architectural design incorporates natural elements ultimate splicing art fully display beauty curves,2023-09-11,5,,Helpful,,True,Barcelona,top2,2023,September
Serena,expensive,2023-09-11,3,Italy,Helpful,friends,True,Barcelona,top2,2023,September
Angela Rosa,comments available review,2023-09-11,5,Italy,,a partner or spouse,False,Barcelona,top2,2023,September
Ludivine,truly magnificent see,2023-09-11,5,France,Helpful,a partner or spouse,True,Barcelona,top2,2023,September
Kari,place full wonderful gaudi architecture,2023-09-11,5,Finland,Helpful,a partner or spouse,True,Barcelona,top2,2023,September
maria del carmen,majestic unmissable work everything beautiful 🥰,2023-09-12,5,Mexico,Helpful,friends,True,Barcelona,top1,2023,September
Puput,anyone loves gaudi history sagrada familia must included list visit great experiences simply speechless top,2023-09-12,5,Indonesia,Helpful,solo,True,Barcelona,top1,2023,September
Anonymous,comments available review,2023-09-12,5,,,,False,Barcelona,top1,2023,September
Harry,comments available review,2023-09-12,5,Australia,,a partner or spouse,False,Barcelona,top1,2023,September
Dragana,comments available review,2023-09-12,5,Serbia,,a partner or spouse,False,Barcelona,top1,2023,September
Anonymous,comments available review,2023-09-12,5,,,a partner or spouse,False,Barcelona,top1,2023,September
Anonymous,comments available review,2023-09-12,5,,,a partner or spouse,False,Barcelona,top1,2023,September
Leopold,comments available review,2023-09-12,5,Austria,,a partner or spouse,False,Barcelona,top1,2023,September
Clas,really exceeded expectations wonderful building even done yet love looking details take time explore everything !,2023-09-12,5,Sweden,Helpful,colleagues,True,Barcelona,top1,2023,September
Anonymous,comments available review,2023-09-12,4,,,,False,Barcelona,top1,2023,September
Dov,comments available review,2023-09-12,5,Israel,,,False,Barcelona,top1,2023,September
Dragana,comments available review,2023-09-12,5,Serbia,,a partner or spouse,False,Barcelona,top2,2023,September
Leonardo,comments available review,2023-09-12,5,Italy,,family,False,Barcelona,top2,2023,September
Anonymous,comments available review,2023-09-12,5,,,a partner or spouse,False,Barcelona,top2,2023,September
Anonymous,comments available review,2023-09-12,1,,,,False,Barcelona,top2,2023,September
Christian,honestly beautiful worth every cent quite far city centre would recommend getting e bike plan walking trip bike saved life !,2023-09-12,5,Canada,Helpful,solo,False,Barcelona,top2,2023,September
Antonella,magical wonderful place experience entering sagrada familia experience lasts forever perhaps one beautiful artistic works existence,2023-09-13,5,Italy,Helpful,family,True,Barcelona,top1,2023,September
Anonymous,comments available review,2023-09-13,4,,,a partner or spouse,False,Barcelona,top1,2023,September
Anonymous,comments available review,2023-09-13,5,,,a partner or spouse,False,Barcelona,top1,2023,September
Dominique,go ahead wonderful get tickets online lot lot people,2023-09-13,5,France,Helpful,a partner or spouse,True,Barcelona,top1,2023,September
Ludmila,comments available review,2023-09-13,5,Latvia,,family,False,Barcelona,top1,2023,September
Drago,comments available review,2023-09-13,5,Slovenia,,family,False,Barcelona,top1,2023,September
STAJNKO,comments available review,2023-09-13,5,Slovenia,,a partner or spouse,False,Barcelona,top1,2023,September
Heather,comments available review,2023-09-13,5,New Zealand,,solo,False,Barcelona,top1,2023,September
Anonymous,comments available review,2023-09-13,5,,,solo,False,Barcelona,top1,2023,September
Dick,comments available review,2023-09-13,4,Germany,,family,False,Barcelona,top1,2023,September
Anonymous,booking sells audio guide arrived verified free public attend,2023-09-13,3,,Helpful,solo,True,Barcelona,top2,2023,September
Tracey,comments available review,2023-09-13,4,Cyprus,,solo,False,Barcelona,top2,2023,September
Ludmila,comments available review,2023-09-13,5,Latvia,,family,False,Barcelona,top2,2023,September
Josef,already going steeply uphill worth park great,2023-09-13,5,Germany,Helpful,solo,True,Barcelona,top2,2023,September
Rahima,magical shaallah soon ❤️,2023-09-13,5,Algeria,Helpful,family,True,Barcelona,top2,2023,September
Heather,comments available review,2023-09-13,5,New Zealand,,solo,False,Barcelona,top2,2023,September
Jette,comments available review,2023-09-13,4,Spain,,friends,False,Barcelona,top2,2023,September
Joanne,worth going barcelona,2023-09-14,4,Gibraltar,Helpful,family,False,Barcelona,top1,2023,September
Anonymous,comments available review,2023-09-14,1,,,,False,Barcelona,top1,2023,September
Anonymous,truth truly marvelous place multitude sensations transmits,2023-09-14,5,,Helpful,a partner or spouse,True,Barcelona,top1,2023,September
Sara,true wonder spectacular impressive fascinated finished recommendation 😀,2023-09-14,5,Spain,Helpful,family,True,Barcelona,top1,2023,September
Anonymous,comments available review,2023-09-14,5,,,,False,Barcelona,top1,2023,September
Janice Aparecida Garcia,comments available review,2023-09-14,5,Portugal,,family,False,Barcelona,top1,2023,September
Fabienne,comments available review,2023-09-14,4,France,,friends,False,Barcelona,top1,2023,September
Debra,comments available review,2023-09-14,5,Spain,,a partner or spouse,False,Barcelona,top1,2023,September
Joanne,stunning views well worth visit lots photo opportunities beautiful architecture though bit crowded places,2023-09-14,4,Gibraltar,Helpful,family,False,Barcelona,top2,2023,September
Anonymous,comments available review,2023-09-14,4,,,a partner or spouse,False,Barcelona,top2,2023,September
Claudia,beautiful panoramic,2023-09-14,1,Italy,Helpful,family,True,Barcelona,top2,2023,September
RITA,comments available review,2023-09-14,5,Italy,,family,False,Barcelona,top2,2023,September
Karen,nice higher expectation great spot lovely views soooo many people dusty hot day gardens really beautiful stone features mosaics lovely course exciting,2023-09-14,3,Australia,Helpful,a partner or spouse,False,Barcelona,top2,2023,September
Rosanna,steep climb parc took train station parc guell minutes walk climb took us another minutes one must strong legs go elderly people park looks neat nice lot people around hot visited sept washrooms need repairs especially one near restaurant,2023-09-14,4,Canada,Helpful,a partner or spouse,False,Barcelona,top2,2023,September
Anne Marie,comments available review,2023-09-15,5,France,,friends,False,Barcelona,top1,2023,September
Jose Antonio,comments available review,2023-09-15,5,Spain,,a partner or spouse,False,Barcelona,top1,2023,September
Gina,buy ticket want see inside sagrada familia rich details art cathedral work gaudi,2023-09-15,3,United States,Helpful,a partner or spouse,False,Barcelona,top1,2023,September
Maralyn,place amazing beautiful building much information definitely come back see,2023-09-15,5,Spain,Helpful,family,False,Barcelona,top1,2023,September
Anonymous,beautiful cathedral stunning downsides audio guides staff explain well use,2023-09-15,3,,Helpful,a partner or spouse,True,Barcelona,top1,2023,September
Anonymous,comments available review,2023-09-15,5,,,family,False,Barcelona,top1,2023,September
Juan Sebastian,excellent loved !,2023-09-15,5,France,Helpful,family,True,Barcelona,top1,2023,September
Xiaoyu,comments available review,2023-09-15,5,New Zealand,,solo,False,Barcelona,top2,2023,September
Anonymous,comments available review,2023-09-15,5,,,a partner or spouse,False,Barcelona,top2,2023,September
Ferenc,amazing,2023-09-16,5,Serbia,Helpful,friends,True,Barcelona,top1,2023,September
Omar,comments available review,2023-09-16,4,Italy,,family,False,Barcelona,top1,2023,September
Anonymous,comments available review,2023-09-16,5,,,,False,Barcelona,top1,2023,September
Anonymous,comments available review,2023-09-16,3,,,,False,Barcelona,top1,2023,September
silvia,sagrata familia definitely worth visit flaw offered us audio guide english neither us speaks enough able follow long explanations use,2023-09-16,4,Germany,Helpful,a partner or spouse,True,Barcelona,top1,2023,September
Anonymous,church absolutely magical experience one thing impressive exterior details interior surpasses everything colors stained glass areas different shades support posts like trees branches lots symbolism visit highly recommended remember book ticket make appointment visit advance nice audioguide swedish closest got norwegian everything worked well organization relation entry exit ! ! !!!,2023-09-16,5,,Helpful,friends,True,Barcelona,top1,2023,September
Jürgen,definitely worth taking look church even unusual building fact try plan visit sunny day possible play colors colorful windows looks better suggested church late afternoon evening warm light course busy attraction know peace quiet church fair,2023-09-16,5,Germany,Helpful,a partner or spouse,True,Barcelona,top1,2023,September
Bartoli,cannot go BARCELONA without seeing entering sagrada familia must see,2023-09-16,5,,Helpful,family,True,Barcelona,top1,2023,September
John Allen,comments available review,2023-09-16,5,United States,,a partner or spouse,False,Barcelona,top1,2023,September
Anonymous,comments available review,2023-09-16,5,,,,False,Barcelona,top2,2023,September
Bartoli,comments available review,2023-09-16,5,,,family,False,Barcelona,top2,2023,September
Anonymous,comments available review,2023-09-16,5,,,family,False,Barcelona,top2,2023,September
Anonymous,comments available review,2023-09-17,5,,,family,False,Barcelona,top1,2023,September
Heidrun,comments available review,2023-09-17,5,Germany,,family,False,Barcelona,top1,2023,September
Olivier,comments available review,2023-09-17,5,France,,solo,False,Barcelona,top1,2023,September
Greta,comments available review,2023-09-17,5,Belgium,,family,False,Barcelona,top1,2023,September
Nian Ling,comments available review,2023-09-17,5,,,solo,False,Barcelona,top1,2023,September
Michael,visit church regularly always impressive last time took elevator towers offered time,2023-09-17,5,Austria,Helpful,a partner or spouse,True,Barcelona,top1,2023,September
João Paulo,comments available review,2023-09-17,5,Portugal,,friends,False,Barcelona,top1,2023,September
Rui,interception half minute,2023-09-17,1,Spain,Helpful,family,True,Barcelona,top1,2023,September
Jurgen,comments available review,2023-09-17,3,Belgium,,a partner or spouse,False,Barcelona,top1,2023,September
Alvaro,extraordinary experience audioguide enough enough even better since stories set music,2023-09-17,5,Chile,Helpful,family,True,Barcelona,top1,2023,September
Anonymous,comments available review,2023-09-17,5,,,,False,Barcelona,top1,2023,September
Esteban,comments available review,2023-09-17,5,Argentina,,family,False,Barcelona,top2,2023,September
Michael,barcelona first time highly recommend park gaudi everywhere city park get compressed impression plus views city impressive,2023-09-17,5,Austria,Helpful,a partner or spouse,True,Barcelona,top2,2023,September
Danny,comments available review,2023-09-17,4,,,family,False,Barcelona,top2,2023,September
Wing Yee,great pre purchasing tickets online prevent sold door !,2023-09-17,5,,Helpful,,True,Barcelona,top2,2023,September
Sara,comments available review,2023-09-18,5,,,family,False,Barcelona,top1,2023,September
wahyu,comments available review,2023-09-18,5,Indonesia,,a partner or spouse,False,Barcelona,top1,2023,September
Catherine,comments available review,2023-09-18,5,Italy,,a partner or spouse,False,Barcelona,top1,2023,September
giuliana,comments available review,2023-09-18,5,Italy,,family,False,Barcelona,top1,2023,September
De smet,comments available review,2023-09-18,5,,,a partner or spouse,False,Barcelona,top1,2023,September
Robert,comments available review,2023-09-18,5,Poland,,friends,False,Barcelona,top1,2023,September
Jacqueline,comments available review,2023-09-18,5,France,,family,False,Barcelona,top1,2023,September
esther,comments available review,2023-09-18,5,Spain,,family,False,Barcelona,top2,2023,September
Anonymous,comments available review,2023-09-18,5,,,a partner or spouse,False,Barcelona,top2,2023,September
João Paulo,comments available review,2023-09-18,5,Portugal,,friends,False,Barcelona,top2,2023,September
Jordan,comments available review,2023-09-18,5,France,,a partner or spouse,False,Barcelona,top2,2023,September
LiTi,beautiful sure check well worth ! ! ! ! ! !,2023-09-18,5,,Helpful,,True,Barcelona,top2,2023,September
Helen,visited years ago experience rather like visiting aa artists working space time since consecration opportunity listen explanations stories audio guide far insightful respectful,2023-09-19,5,Spain,Helpful,a partner or spouse,False,Barcelona,top1,2023,September
Anonymous,comments available review,2023-09-19,4,,,,False,Barcelona,top1,2023,September
tatjana,incomprehensibly magnificent building confirms knowledge human mind wonderful infinite !,2023-09-19,1,Serbia,Helpful,a partner or spouse,True,Barcelona,top1,2023,September
Anonymous,comments available review,2023-09-19,5,,,family,False,Barcelona,top1,2023,September
Lavonne,would nice know ahead time work audio download app advised bring head gear ie AirPods earbuds,2023-09-19,4,Spain,Helpful,a partner or spouse,False,Barcelona,top1,2023,September
Ellen,amazing place must see barcelona could get audio work,2023-09-19,3,United States,Helpful,a partner or spouse,False,Barcelona,top1,2023,September
Gabriela,comments available review,2023-09-19,5,United Kingdom,,friends,False,Barcelona,top1,2023,September
Alexandra,well worth seeing crowded nice recommended !,2023-09-19,5,Austria,Helpful,family,True,Barcelona,top2,2023,September
Sinicha,nice experience see,2023-09-19,5,France,Helpful,a partner or spouse,True,Barcelona,top2,2023,September
Simone,park magnificent loved,2023-09-19,5,France,Helpful,a partner or spouse,True,Barcelona,top2,2023,September
Pınar,morning time maybe busy view better afternoon,2023-09-19,5,Turkey,Helpful,colleagues,True,Barcelona,top2,2023,September
José,every time visit work holy family surprised beauty grandeur gaudí went create gospel concrete,2023-09-20,5,Spain,Helpful,family,True,Barcelona,top1,2023,September
SERGE,arrive last minute crowds security formalities,2023-09-20,5,France,Helpful,a partner or spouse,True,Barcelona,top1,2023,September
Ahmed,comments available review,2023-09-20,3,Canada,,family,False,Barcelona,top1,2023,September
Elsa,comments available review,2023-09-20,5,Chile,,a partner or spouse,False,Barcelona,top1,2023,September
Farid,emblematic monument barcelona,2023-09-20,5,France,Helpful,a partner or spouse,True,Barcelona,top1,2023,September
Ángeles,fascinating work many symbolisms gaudi interprets faith,2023-09-20,5,Argentina,Helpful,family,True,Barcelona,top1,2023,September
Anonymous,comments available review,2023-09-20,3,,,,False,Barcelona,top1,2023,September
Anonymous,comments available review,2023-09-20,5,,,,False,Barcelona,top1,2023,September
Anonymous,comments available review,2023-09-20,3,,,family,False,Barcelona,top2,2023,September
Marie-Cristine,exceptional places visit course touristy forget buy tickets advance online,2023-09-20,4,Canada,Helpful,a partner or spouse,True,Barcelona,top2,2023,September
Lilla,lot fun vegetation structures park amazing visit another time go barcelona,2023-09-20,5,,Helpful,a partner or spouse,True,Barcelona,top2,2023,September
Simona Sandita,comments available review,2023-09-20,5,Sweden,,a partner or spouse,False,Barcelona,top2,2023,September
Anonymous,comments available review,2023-09-20,5,,,a partner or spouse,False,Barcelona,top2,2023,September
Zsolt,comments available review,2023-09-21,5,Hungary,,a partner or spouse,False,Barcelona,top1,2023,September
Jonas,go home barcelona without experience AMAZING building must see !!!,2023-09-21,5,Denmark,Helpful,a partner or spouse,True,Barcelona,top1,2023,September
Lorella,comments available review,2023-09-21,5,Italy,,family,False,Barcelona,top1,2023,September
David,great experience must see barcelona contracting self guided tour challenge would recommend knowing going,2023-09-21,5,United States,Helpful,a partner or spouse,False,Barcelona,top1,2023,September
Carlos,unable connect application,2023-09-21,1,France,Helpful,family,True,Barcelona,top1,2023,September
Maurício,spectacular view truly unforgettable !,2023-09-21,5,Spain,Helpful,a partner or spouse,True,Barcelona,top1,2023,September
Mariano,service portuguese tourists somewhat disorganized,2023-09-21,4,Brazil,Helpful,a partner or spouse,True,Barcelona,top1,2023,September
Claudia,must see barcelona !,2023-09-21,5,Germany,Helpful,solo,True,Barcelona,top1,2023,September
Eva,comments available review,2023-09-21,5,Austria,,a partner or spouse,False,Barcelona,top1,2023,September
Antonio,impressive recommended,2023-09-21,5,Switzerland,Helpful,a partner or spouse,True,Barcelona,top1,2023,September
Päivi,comments available review,2023-09-21,5,Finland,,a partner or spouse,False,Barcelona,top1,2023,September
Heinz,comments available review,2023-09-21,5,Germany,,a partner or spouse,False,Barcelona,top1,2023,September
Ferenc,comments available review,2023-09-21,5,Hungary,,family,False,Barcelona,top1,2023,September
Roland,interior grandiose lots colors thanks stained glass windows sagrada familia simply extraordinary,2023-09-21,5,France,Helpful,friends,True,Barcelona,top1,2023,September
Amanda,exceptional visit,2023-09-21,5,France,Helpful,a partner or spouse,True,Barcelona,top1,2023,September
Luc,anyone visiting barcelona definitely visit recommended,2023-09-21,5,Belgium,Helpful,a partner or spouse,True,Barcelona,top1,2023,September
Francesco,comments available review,2023-09-21,2,Italy,,a partner or spouse,False,Barcelona,top1,2023,September
Susana,visiting sagrada familia barcelona must see,2023-09-21,5,Brazil,Helpful,friends,True,Barcelona,top1,2023,September
Angelina,comments available review,2023-09-21,5,Spain,,family,False,Barcelona,top2,2023,September
Karim,comments available review,2023-09-21,4,Belgium,,family,False,Barcelona,top2,2023,September
Ferenc,comments available review,2023-09-21,5,Hungary,,family,False,Barcelona,top2,2023,September
Roland,visit missed another work gaudi,2023-09-21,5,France,Helpful,friends,True,Barcelona,top2,2023,September
Bérangère,comments available review,2023-09-21,4,France,,a partner or spouse,False,Barcelona,top2,2023,September
Camila,extremely beautiful loved !! !!,2023-09-22,5,Luxembourg,Helpful,family,False,Barcelona,top1,2023,September
Danuta,comments available review,2023-09-22,5,Czech Republic,,friends,False,Barcelona,top1,2023,September
Anonymous,comments available review,2023-09-22,4,,,a partner or spouse,False,Barcelona,top1,2023,September
Jerzy,comments available review,2023-09-22,5,Australia,,a partner or spouse,False,Barcelona,top1,2023,September
Adérita,comments available review,2023-09-22,5,Portugal,,solo,False,Barcelona,top1,2023,September
