Reviewer_Name,Review_Body,Review_Date,Rating,Country,Helpful_Tag,Travel Category,Require_Translate
Anonymous,OTTIMA ESPERIENZA!!,2023-10-31,5,,Helpful,friends,True
Aili,Interesting story telling by native Florentine guide. Good English language. Learned a lot about the history of the city and life in it during centuries A guide pointed on impressive details around,2023-10-31,5,Estonia,Helpful,family,False
Alejandro,Realmente fue muy agradable e incluso divertido en algunos pasajes del recorrido. El guía Chiacomo simpático he hizo ameno todos los momentos del recorrido.,2023-10-30,5,Spain,Helpful,a partner or spouse,True
Jelena_K,The tour guide was very good at telling the tales in such detail and with such enthusiasm. Love the sense of humour too and wonderful choices for the places we were taken to.,2023-10-30,5,,Helpful,,False
p,I suggest everyone should do a walking tour very informative and you learn so much that you would never know,2023-10-30,5,Italy,Helpful,a partner or spouse,False
anna_c,Bellissima esperienza nel cuore di Firenze. Grazie alla guida Debora e alle sue storie curiose e interessanti.,2023-10-30,5,,Helpful,,True
Matilde,Camilla had a nice and interactive approach with the audience. Thanks!,2023-10-30,5,Netherlands,Helpful,family,False
Maria,"Excelente el guía, muy entretenido. Valió la pena el tour, da otra mirada de la ciudad. Muy recomendable.",2023-10-30,5,Chile,Helpful,family,True
Anonymous,There are no comments available for this review,2023-10-30,1,,,,False
Irina,E stato veramente un tour molto informativo e molto utile per noi che siamo appena arrivati in città. Molto importante,2023-10-29,5,Italy,Helpful,family,True
Dalisay_A,"This free walking tour had surprised me! It was a great way to tour around Florence for first timers! Our tour guide was very professional  and knowledgeable!
I highly recommend this tour!",2023-10-29,5,,Helpful,,False
Anonymous,"This walking tour was fabulous ! It gave me a much greater understanding of the history of Florence. The guide was very knowledgeable, and very detailed in her explanations .",2023-10-29,5,,Helpful,solo,False
Charmaine_L,Jacomo our tour guide was wonderful! He was very entertaining and informative. This tour was a gem and I would definitely recommend it those with limited time in Florence. Just enough info on culture and history. It's a good intro to what Florence is and has to offer. Loved it!,2023-10-28,5,,Helpful,,False
Eduardo,El Tour es espectacular y super recomendado para conocer las principales atracciones de la ciudad y su historia. Gabriel sabe mucho y se le nota que le encanta su trabajo. 10/10,2023-10-27,5,Colombia,Helpful,a partner or spouse,True
DIMITRIOS_S,"The tour attended very well-chosen places, in fact everything that a one-day tourist would be interested to see in Florence, and with an excellent and mindful guide.",2023-10-27,5,,Helpful,,False
ERIKA,"Excelente, me notificaron en todo momento donde encontrarnos con el guia, incluso nos espero super bien!! excelente guia y excelente servicio, lugar Maravillo!!",2023-10-27,5,Mexico,Helpful,solo,True
Blaž,Very nice guide who showed Florence from a very personal view adding her personal touch.,2023-10-26,5,Slovenia,Helpful,family,True
Volodymyr,There are no comments available for this review,2023-10-26,5,Germany,,solo,False
Gauri,There are no comments available for this review,2023-10-26,5,Sweden,,family,False
Mary_K,"Great guide Camilla,was easy to understand and she was very enthusiastic about the tour. Well informed also.",2023-10-26,5,,Helpful,,False
Harriet,"Our guide, Alberto was excellent. A history buff filled with knowledge of the city of Florence. You will not be disappointed in his tour.",2023-10-26,5,United States,Helpful,family,False
Gulin,There are no comments available for this review,2023-10-26,5,Italy,,solo,False
William_W,"Camilla was an awesome tour guide.  Not only knowledgeable and enthusiastic, she was so much fun and highly qualified….we learned so much. Thank you!  Loved it. ❤️",2023-10-26,5,,Helpful,,False
Anna,There are no comments available for this review,2023-10-25,1,Sweden,,friends,False
Ruth Ines,"Muy simpatico el Guia , y fue todo muy afable",2023-10-25,5,Chile,Helpful,family,True
Alana_R,Alberto was a great tour guide. He kept us interested in all his stories about Florence. We really enjoyed the tour.,2023-10-25,5,,Helpful,,False
Rea,Very good tour. I recommend it.,2023-10-24,4,,Helpful,a partner or spouse,False
Margaret_G,Florence is such an historical city and it was a real pleasure to learn about some of its artistic and political figures from our knowledgeable guide.,2023-10-24,5,,Helpful,,False
Anonymous,There are no comments available for this review,2023-10-24,5,,,,False
Sandra_S,I loved this experience. The guide was very knowledgeable and enthusiastic. I would recommend it. I wish this tour was longer.,2023-10-24,5,,Helpful,,False
June_L,Giacomo was a great guide. Very knowledgeable about the Medici family and has great humor. We really enjoyed the tour.,2023-10-24,5,,Helpful,,False
Sijmen_A,It was informative and witty. The guide seemed knowledgeable. I learned some things even though I am a history geek.,2023-10-24,5,,Helpful,,False
Kathleen,There are no comments available for this review,2023-10-23,4,United States,,a partner or spouse,False
Gwen_S,"Pouring rain, large group and couldn’t understand the guide’s English 
Wish it could have been rescheduled to the following day.",2023-10-23,2,,Helpful,,False
Maria Grazia,There are no comments available for this review,2023-10-23,5,Italy,,a partner or spouse,False
Jim,There are no comments available for this review,2023-10-23,5,United Kingdom,,solo,False
Diane_B,"Our guide Salome was excellent, not to mention super nice, and shared a whole host of fascinating facts and legends with us. An added plus was that the tour group was not too large. The perfect way to gain all the inside knowledge on Florence to appreciate what we were looking at the rest of our stay in the city.",2023-10-23,5,,Helpful,,False
Julia Marcela,Muy bueno nuestro guía Gabriel quien nos relató de forma amena sobre las distintas etapas por las que atravesó la hermosa ciudad de Florencia y sobre sus bellas obras arquitectónicas,2023-10-22,5,Spain,Helpful,a partner or spouse,True
Carmelo,There are no comments available for this review,2023-10-22,5,Italy,,,False
Tony,"Very knowledgeable guide, was also fun and humorous.",2023-10-22,5,Italy,Helpful,a partner or spouse,False
Anonymous,There are no comments available for this review,2023-10-21,4,,,,False
Felix,There are no comments available for this review,2023-10-21,5,Switzerland,,family,False
Juan Manuel,Gabriel fue muy paciente y muy amable con todo el grupo .. explicó a detalle cada lugar al que llegábamos .. muy bien Gabriel .. me encantó el tour !!!,2023-10-21,5,Mexico,Helpful,a partner or spouse,True
Jane_C,Camilla was very engaging and enthusiastic about her subject. We learned so much about the Medici family. Her English was excellent.  We really enjoyed our tour. Don't hesitate to recommend,2023-10-20,5,,Helpful,,False
Tania Maria,There are no comments available for this review,2023-10-20,4,,,solo,False
Jelena,Our guide Camilla was really awesome - inspired and passionate story teller! Highly recommend. Exceeded our expectations.,2023-10-20,5,Latvia,Helpful,family,False
Anonymous,There are no comments available for this review,2023-10-20,3,,,,False
Patricia,Tour guide Deb was really engaging and informative. It was a great walking tour to learn about Florence for a first time visitor. The history part was very interesting and the guide gave some local tips for restaurants and gelato places. The walk was easy and lasted about 2 hours. Definitely recommended!,2023-10-19,5,Australia,Helpful,family,False
Kevin_L,Camilla was a fantastic tour guide. Perfect thing to do first day in the city. We got an excellent overview of the history and the must see attractions,2023-10-19,5,,Helpful,,False
Daniel,super Tour Guide aufgewachsen in der Umgebung von Florenz. Viele Infos zur Geschichte von Florenz.,2023-10-19,5,Germany,Helpful,a partner or spouse,True
Pilar,"Sara fue estupenda, las explicaciones muy claras y muy entusiasta. Se ve que le gusta su trabajo.",2023-10-19,5,Spain,Helpful,family,True
Maria Cruz,Gabriel realizó una visita turística muy interesante y amena.,2023-10-19,5,Spain,Helpful,family,True
Allison,There are no comments available for this review,2023-10-19,5,,,family,False
Mauricio,"Fue una excelente experiencia recorrer Florencia con ésta guía, excelente comunicación de principio a fin. Cien por ciento recomendable.",2023-10-18,5,France,Helpful,friends,False
Christine_S,"Manuel, our tour guide, made history come alive. He gave a most interesting tour, brought us back to early midaevil times. I highly recommend him.",2023-10-18,5,,Helpful,,False
Antonio_D,"Wonderful tour and professional tour guide , I learned a lot about the history and art about Firenze thanks to the knowledgeable guide who assisted the group the whole time , thank you",2023-10-18,5,,Helpful,,False
Helena,There are no comments available for this review,2023-10-18,5,Italy,,solo,False
Gaye_L,"Camilla was an excellent host, good humour & informative. Easy pace & lovely way to spend one of our  mornings in Florence.",2023-10-17,5,,Helpful,,False
KEITH,"Manuel really brought the story of Florence and the Medici family to life, his passion for his city is contagious. We learned so much about the influence Florentines have had on world culture.",2023-10-17,5,United Kingdom,Helpful,a partner or spouse,False
Alicia,"Excelente recorrido, muy completo, la guía Anastasia fue genial. Es conocedora de la historia de Florencia y además muy amena. Adicionalmente, estuvo muy al.pendiente de mi, porque antes de llegar al.tour tuve un accidente, me busco hielo, estaba atenta a que yo.avanzaba a paso más lento que los demás",2023-10-17,5,Colombia,Helpful,solo,True
Patrizia,E stata veramente un giro turistico interessante fuori dai classici giri pochi momenti classici molto più particolari e aneddoti veramente bello lo consiglio,2023-10-16,5,Italy,Helpful,friends,True
Francesca,"Manuel è bravissimo! Ci è piaciuta proprio tanto questa visita . La consiglio a tutti, tante curiosità, con collegamenti storici… veramente molto interessante 👍",2023-10-16,5,Italy,Helpful,friends,True
Angela,There are no comments available for this review,2023-10-16,5,Italy,,a partner or spouse,False
Daria_A,Great way to see the highlights of Florence. It's a good idea to do this tour on day 1 to decide which museums to choose for further exploration. This tour gives a good overview,2023-10-16,5,,Helpful,,False
Anonymous,There are no comments available for this review,2023-10-16,5,,,,False
Philip_K,This experience was a highlight of our visit in Florence. Our guide brought the sights of Florence to life with his knowledge of the history behind it.,2023-10-15,5,,Helpful,,False
Colin,There are no comments available for this review,2023-10-15,4,Australia,,a partner or spouse,False
Rachel,There are no comments available for this review,2023-10-15,4,United States,,friends,False
Kim_T,Excellent value-too many people-out guide gave a lot of interesting historical facts…one of the guides was sick I believe.,2023-10-15,4,,Helpful,,False
Burak,There are no comments available for this review,2023-10-15,3,Switzerland,,family,False
Heather,Amazing way to see the city. The guide Manuel was so passionate and entertaining. Do this at the start of your trip and you'll have a much better appreciation for the city and people,2023-10-15,5,Canada,Helpful,a partner or spouse,False
Anonymous,There are no comments available for this review,2023-10-15,4,,,friends,False
Diego,There are no comments available for this review,2023-10-15,5,Spain,,family,False
raquel,"Mi guia fue SARA, española, excelente guia turistica. Amable, tranquila, altamente predispuesta a consultas dudas o/y dar sugerencias/tips. Muy recomendable. Gracias!!!",2023-10-15,5,Spain,Helpful,solo,False
Maria,Value for money! It definitely worth it! Congratulations!,2023-10-15,5,Greece,Helpful,a partner or spouse,True
Anne_M,"Roberto was a wonderful, knowledgeable and humorous guide who helped make you visualize how Florence grew and flourished in the 13th - 15th centuries.  Highly recommended your for a great overview of this lovely and lively city.",2023-10-15,5,,Helpful,,False
Pepa_R,"Sara fue nuestra guía y excepcional, simpática y respondía a todas nuestras dudas. Nos contó anécdotas y fue una de las guías más profesionales que he tenido. Felicidades",2023-10-14,5,,Helpful,,True
Amani_O,Excellent walking tour to learn about Florence and its history. Highly recommend! Our guide was great.,2023-10-14,5,,Helpful,,False
Tammy_S,"Tour guide was excellent - great storyteller and well organized tour.  Learned a lot about the architecture, history and D'Medici's.  Recommend doing this tour when you first get to Florence as it helps to orient you in the city.",2023-10-14,5,,Helpful,,False
Jan_R,Highly recommend Alberto. Great tour. He provided historical context and also recommended restaurants.,2023-10-13,5,,Helpful,,False
Caio_S,"Great guided tour! Aurora is really outgoing, which brought a good vibe to the tour from the start. She shared lots of very interesting facts we don't see easily when looking up information online.",2023-10-13,5,,Helpful,,False
Thomas,There are no comments available for this review,2023-10-13,5,Italy,,a partner or spouse,False
susana veronica,There are no comments available for this review,2023-10-13,5,Argentina,,friends,False
Valentina,There are no comments available for this review,2023-10-13,5,Italy,,a partner or spouse,False
Susan,"Alberto was an excellent guide, very knowledgable and with lots of i teresting stories.",2023-10-13,5,United Kingdom,Helpful,friends,False
Narbeh_M,Alberto was knowledgeable and passionate about all the great information he was sharing. That really helped amplify the tour and allow us to fall in love with Florence.,2023-10-13,5,,Helpful,,False
Francesco,There are no comments available for this review,2023-10-12,5,Portugal,,solo,False
VIJAYAM_N,The tour guide was very knowledgeable and passionate in narrating the tales. I did this tour shortly after arriving in Florence and tips by tour guide helped alot to navigate and make choices. A must have tour!,2023-10-12,5,,Helpful,,False
Suzette_M,"Great walking tour for an amazing price.  Our guide, Gabriella, was knowledgeable and very patient in answering all questions. She had interesting stories to tell and entertained us the entire walk. Loved the small group size.",2023-10-12,5,,Helpful,,False
Jeanine,Manuel was a knowledgeable and entertaining guide who shared some hidden treasures of Florence off the beaten tourist path.,2023-10-12,5,Australia,Helpful,friends,False
Tom_R,Great tour that gives you a different set of eyes walking the streets of Florence and about the Medici and their impact. Great stories as you walk the random street ways! Wish we had done on day one instead of our last day.,2023-10-12,5,,Helpful,,False
Frances,There are no comments available for this review,2023-10-11,5,United States,,a partner or spouse,False
Cathy_W,With only a few hours in Florence we booked a walking tour to find the best way to get a sense of the city.  It have us an understanding of the historical and current life within,2023-10-11,5,,Helpful,,False
Anonymous,Trop de bruit pas clair trop vite parlé trop de temps debout,2023-10-11,1,,Helpful,a partner or spouse,True
Brian_M,"Alberto led a fantastic and engaging tour. It was a great introductory tour of Florence. His English was very good and as an art history major, he was knowledgeable. Highly recommend!",2023-10-11,5,,Helpful,,False
Willard_O,"Seldom does a guide combine knowledge, interesting presentation, a wonderful sense of humour, and an engaging personality into such a spirited and entertaining narrative that also dispenses useful tips on cuisine into a single highly informative narrative. We were recipients of all this in a single tour. Our tour guide “Debbie” was exceptional and I enthusiastically recommend this tour.",2023-10-11,5,,Helpful,,False
elena_o,Visita fuori dai soliti canonici schemi un salto nel passato ricco di particolari e luoghi da scoprire e guida molto preparata e disponibile.,2023-10-11,4,,Helpful,,True
Anonymous,There are no comments available for this review,2023-10-11,4,,,,False
Anonymous,Our guide was amazing! His name was Jacob.,2023-10-10,5,,Helpful,a partner or spouse,False
Michael_M,"This was a walking tour outside some of the main attractions.  Deborah was outstanding. Very clear, funny, understandable.  Quite charming experience and no pressure whatsoever about making a donation.",2023-10-10,5,,Helpful,,False
Liliana,"Excelente guiada en español por Fabio. Amena, interesante, aprendimos mucho de la ciudad y su historia. Más tips y recomendaciones para seguir recorriendo luego. Altamente recomendable",2023-10-10,5,Argentina,Helpful,a partner or spouse,True
valentina,There are no comments available for this review,2023-10-10,5,Italy,,friends,False
Eva,Guiden var mycket kunnig och inväntade truppen så att alla hörde. Hade inte kunnat tillgodogöra mig den information på egen hand. Kan varmt rekommendera Manuel.,2023-10-10,5,Sweden,Helpful,a partner or spouse,True
Anonymous,There are no comments available for this review,2023-10-10,5,,,,False
AnneLise_R,Aurora was an amazing guide! She was funny and knowledgeable. She had a microphone to help people at the back hear as the group was quite big (30+). Overall a great experience!,2023-10-09,5,,Helpful,,False
Anonymous,There are no comments available for this review,2023-10-09,4,,,family,False
Árpád,There are no comments available for this review,2023-10-09,5,Hungary,,family,False
Salvatore,"La mia guida era eccezionale, molto compedende e appasionato di storia Fiorentina. Ho particolarmente apprezzato il fatto che la guida si sia presa il tempo di rispondere alle mie domande e soddisfare la mia curiosita",2023-10-09,5,Switzerland,Helpful,a partner or spouse,True
Darci_C,"This was a fabulous tour we participated in, day 1 in Florence, Oct 4th. We have Italian and Medici historical knowledge but this was perfect for an introduction to this amazing city. Try to get this, as early in your visit as possible to set you up for your visit.
It seems a little chaotic in the beginning when you gather with so many people... but they break you up in groups and they are a wealth of knowledge, the guides. We did hang towards front of group to ask questions.",2023-10-09,5,,Helpful,,False
Mark,Very good tour with knowledgeable and humorous host (Deborah) who provided interesting insight into Florence. Definitely worth going on the tour.,2023-10-08,4,United Kingdom,Helpful,a partner or spouse,False
Patricia,There are no comments available for this review,2023-10-08,3,Italy,,a partner or spouse,False
Samantha_D,Brilliant tour by a very knowledgable tour guide Deborah. She tells the history about the families of Florence in a way which makes it very interesting,2023-10-08,5,,Helpful,,False
Rick,There are no comments available for this review,2023-10-08,5,Canada,,a partner or spouse,False
Anonymous,There are no comments available for this review,2023-10-08,5,,,,False
Lai_W,Alberto who was our guide was superb…very knowledgeable and interesting. We gained so much understanding. Florence is simply so beautiful and full of history . Highly recommend this tour. Well organised. Thank you!,2023-10-08,5,,Helpful,,False
Dan_O,Awesome guide called Debora ! So funny and knowledgeable. Cannot recommend this enough. A must on your list of things to do!,2023-10-07,5,,Helpful,,False
Michele,"This is a group tour of the heart of Florence. The guides give a good overview and interesting details about the evolution of Florence and the politics and economy of Renaissance Florence. It is a bit difficult to hear at times but overall, we’ll worth the 2€ plus tip.",2023-10-07,5,United States,Helpful,a partner or spouse,False
Loretta_T,Excellent tour to do on your first days in Florence. There are no hidden fees here. You tip your tour guide what you feel is appropriate. Great story telling and you will learn more about the rich history of Florence.,2023-10-06,5,,Helpful,,False
Anonymous,There are no comments available for this review,2023-10-06,5,,,,False
STEVE,There are no comments available for this review,2023-10-06,5,United Kingdom,,a partner or spouse,False
Inna,Great experience learning about Florence with Samona. She did a great job and told us a lot of interesting stories.,2023-10-05,5,United States,Helpful,friends,False
Daiana Rocio,"Fue una experiencia Increíble, nuestro guía Gabrielle claramente está dotado de mucho conocimiento, no solo nos guío, sino que nos dio una clase de historia magistral. Super Recomendable!!!!",2023-10-05,5,,Helpful,a partner or spouse,True
Anonymous,There are no comments available for this review,2023-10-05,1,,,,False
Fernando Luis,El guía fue expectacular,2023-10-05,5,,Helpful,a partner or spouse,True
David,"Our guide, Manuel, was superb. He really brought the life, times and characters of the Medici dynasty to life. A superb tour that I would heartily recommend",2023-10-03,5,United Kingdom,Helpful,a partner or spouse,False
Rahul,"Great tour, the guide was funny, engaging and really knowledgeable. Loved it",2023-10-03,5,United Kingdom,Helpful,solo,False
Tiffany_C,"We started our first full day in Florence with this tour in the morning. It was a fantastic way to start off, as it was informative and engaging. Even with a large group, about 30 people, it felt accessible. Our kids said it was their favorite tour out of the ones we did afterwards too. This was a free tour - so it was definitely a steal. A tip was expected at the end, which we didn't mind giving, but it was something we did not originally budget for. If the tour is being offered as free, it should state that tips are expected to compensate the tour guide so as not to catch anyone off guard by the request. Otherwise, this was by far our favorite and we would highly recommend this - just be prepared to tip a minimum of 10 euros per person in your group (we had 5, and only had American dollars on us). Roberto - thank you! Sorry we couldn't give you more - you gave a fabulous tour, and the lunch you recommended was our favorite spot of the entire week in Italy!",2023-10-02,5,,Helpful,,False
Sandra,La nostra guida Manuel simpatico e competente ci ha accompagnato per le vie del centro storico raccontandoci la vita in Firenze nel medio evo e nel rinascimento sino ai nostri giorni in modo appassionato e appassionante. Lo consiglio vivamente.,2023-10-02,5,Italy,Helpful,friends,True
Cecilia,"El Tour por la ciudad de Florencia con Nacho fue sumamente agradable, él está lleno de información que compartió con nosotras. El recorrido que hicimos fue por los monumentos más importantes, y él estaba al tanto de todo y nos comunicó con mucha facilidad, recomendamos este Tour",2023-10-02,5,Paraguay,Helpful,friends,True
Antonio,"El guía fenomenal, muy amable y competente",2023-10-02,5,Spain,Helpful,a partner or spouse,True
Nataly,A great experience,2023-10-02,5,Cape Verde,Helpful,solo,False
erik,"-MASS TOURISM IN ITS WORST FORM-According to Booking we were going to enjoy something very special ( “ the very best walking tour of Florence “) , instead we were herded like sheep together into groups of some 30 tourists with a young schoolgirl with a red flag to follow her as an “expert history of art-guide”. - an example of Mass-Tourist exploitation in its most silly confection form-. We did not bother to stay around and see even more sheep come to the coral for “shearing”",2023-10-02,1,Spain,Helpful,a partner or spouse,False
Jeanette,"Sød guide, med stor viden og gode historier ;-)",2023-10-02,5,Denmark,Helpful,a partner or spouse,True
strachanb,"My husband was hesitant about this tour but ended up loving it.  Guide told the history, architecture and politics as a story which kept it very interesting. We all had individual headsets so could follow the talk easily even in the very busy areas where multiple tours were underway. Take this tour and I’m sure you’ll learn something you would never have known if just investigating on your own. 

Give a generous tip😀",2023-10-02,5,,Helpful,,False
sstmorris,Fantastic- Manuel was very informative on the history of Florence and the Medici family - it was very enjoyable,2023-10-01,5,,Helpful,,False
Francesco,There are no comments available for this review,2023-10-01,5,Italy,,a partner or spouse,False
Patricia_O,"Seeing all the beautiful piazzas and hearing the stories behind them.  Alberto wove a fascinating history about the Medici and had all the pieces fall into place.  I’ve only been here a couple of days, but will be spending four weeks here and Alberto opened up all the possibilities to really enjoy Florence and it’s beauty. Thank you",2023-10-01,5,,Helpful,,False
Galilea,There are no comments available for this review,2023-10-01,5,Nicaragua,,solo,False
David,Our guide Deborah was outstanding. Clear. Funny. Knowledgeable and proud of her Florentine heritage,2023-10-01,5,United Kingdom,Helpful,a partner or spouse,False
Ambra,There are no comments available for this review,2023-10-01,5,Italy,,friends,False
Vivienne,Fabulous tour and wonderful guide who brought the history and spirit of Florence alive! Best investment in learning I have ever experienced. The guides knowledge and delivery were exceptional.,2023-10-01,5,Australia,Helpful,family,False
Kelway,There are no comments available for this review,2023-09-30,5,,,a partner or spouse,False
Vannia,"La chica muy simpática y clara, sabía mucho de la ciudad y era muy entretenida de escuchar.",2023-09-30,5,Germany,Helpful,a partner or spouse,True
Anonymous,There are no comments available for this review,2023-09-30,5,,,,False
Sue_R,"The tour was awesome, featuring many of the Medici facts we were aware of and lots of interesting historic details that we were not. The length of the tour was perfect, easy enough but felt like we navigated the central area.",2023-09-28,5,,Helpful,,False
Jnlafur_S,A good storyteller and everything who’s clear and understandable. He now about history. I prefer the it had been longer.,2023-09-28,4,,Helpful,,False
Anonymous,"There were way too many people on the tour so it was really hard to hear the lady, which was a pity.",2023-09-28,2,,Helpful,a partner or spouse,False
Anonymous,El tour es corto pero recorrió lugares principales. La explicación de Lidia estuvo amena y con información importante. Muy recomendado,2023-09-28,5,,Helpful,solo,True
Karla,Oscar was phenomenal! Very knowledgeable and good sense of humor. Great tips on things to do and see.,2023-09-28,5,United States,Helpful,a partner or spouse,False
Hans,There are no comments available for this review,2023-09-27,5,Norway,,a partner or spouse,False
Steven,"Tour guide was very knowledgable, great experience.",2023-09-27,5,United Kingdom,Helpful,a partner or spouse,False
Farhad,Everything was good except the meeting site was hard to find and the price was a bit high.,2023-09-27,4,Canada,Helpful,a partner or spouse,False
Aleksandra_C,A really great tour! Our guide was amazing. Funny and full of interesting stories. I would recommend this one 100%!,2023-09-27,5,,Helpful,,False
Leslie_D,Alberto was very knowledgable and passionate sharing the history of Florence and the Medici connection to its development.,2023-09-27,4,,Helpful,,False
Kevin_C,Awesome! I see florence through a whole new lens. The guide made sure to take us everywhere that showed significance. I just wish we had time to ask questions,2023-09-27,5,,Helpful,,False
Anonymous,Our guide was lovely and made sure we were safe while walking around the streets. She also had a story-telling approach to the tour that was lovely. Even gave us a link to a guide with recommendations for our stay in Florence.,2023-09-26,4,,Helpful,solo,False
Anonymous,There are no comments available for this review,2023-09-26,5,,,,False
LuzPatricia_S,"The tour was way overcrowded, I was not able to enjoyed at all. They join two big groups into one with one guide and it was really disorganized…I left it be ausencia felt overwhelmed!",2023-09-26,2,,Helpful,,False
BarbaraSmith_T,This was a last minute decision to take this tour and it was great. One of our favorite tours. Wish we had taken it on our  first day in Florence vs. our last day. But highly recommend this tour.,2023-09-26,5,,Helpful,,False
Patricia,Deberían hacerlo en todas las ciudades. Y en más partes de la ciudad,2023-09-26,5,Dominican Republic,Helpful,friends,True
Suat Hong,The guide Manuel is very engaging and interesting. He has a lot of knowledge about history of Florence and he makes us experience Florence like we were in the old times.,2023-09-26,5,Singapore,Helpful,friends,False
GRAHAM,Would thoroughly recommend doing a walking tour on your first day just to get your bearings and to understand some of the history of the place not always in the guide books.,2023-09-26,5,United Kingdom,Helpful,solo,False
Daniel,"Satisfied, good short (2 hours) packed with information.",2023-09-26,5,Czech Republic,Helpful,a partner or spouse,False
Andrew,"Our tour guide Deborah was fantastic and her delivery of all the historical and scandalous stories of Florence made visiting all the beautiful places so much more enjoyable. The tips given about the city to make our holiday a better experience were also invaluable. On a personal note, Deborah was very good at dealing with my 9 year old child who has some serious attention challenges. He later put us to shame recalling details of the tour that we got wrong. Amazing!",2023-09-26,5,Australia,Helpful,family,False
Amy_W,Guide outstanding. Storytelling helped understand history of Florence. Behind the scenes tour with efficient movement of group.,2023-09-26,5,,Helpful,,False
Maria_L,La guida di nome Samona è stata bravissima. Ci ha portato a fare un giro per i punti principali di Firenze raccontandoci aneddoti della storia molto interessanti.,2023-09-25,5,,Helpful,,True
Shaina_M,"We really enjoyed this tour, and it was one of the best tours we've had. Highly recommend the experience. The only thing we didn't care for was how many times the group was stopped to talk about reviewing the tour. Once or twice is passible, but it happened 3 times. Felt like this took away from the total time of our tour we could have learned/looked at other things.",2023-09-25,4,,Helpful,,False
Patricia,"The guide Manuel was very passionate and knowledgeable about the history of Florence. At times, it was difficult to hear due to the crowds of people and too much indept info. I found it off-putting that the guide spoke about other tour groups during our tour and something to the effect of about a pin drop at the departure location which was unnecessary. Finally, there was an expectation of gratuity, which felt a bit forced. Overall, it was informative but had room for improvement in terms of presentation and professionalism.",2023-09-25,3,South Africa,Helpful,solo,False
Maria,There are no comments available for this review,2023-09-25,5,Italy,,family,False
Anonymous,There are no comments available for this review,2023-09-24,5,,,,False
Sergio_G,"Manuel was a great guide, and even with a fairly large group (40+) and no headphones (the partner company didn’t show up) he managed to find good spots and made sure we all listened. Highly recommend this tour as a starting point to Florence.",2023-09-24,5,,Helpful,,False
Anonymous,There are no comments available for this review,2023-09-23,5,,,,False
Anonymous,There are no comments available for this review,2023-09-23,5,,,,False
Anonymous,O will do it again,2023-09-23,5,,Helpful,a partner or spouse,False
Anonymous,There are no comments available for this review,2023-09-23,5,,,a partner or spouse,False
marie-helene,Guide très agréable . Bien sur dommage que la visite soit en anglais ….,2023-09-22,5,France,Helpful,a partner or spouse,True
Michael,"Informative tour, covered off some of the most important attractions. However, it was hard to hear our guide at times due to crowds and low volume on her mic. Overall though, a tour worth doing.",2023-09-22,4,Italy,Helpful,a partner or spouse,False
Soledad,There are no comments available for this review,2023-09-22,5,Spain,,family,False
Ella,An excellent guide and very informative tour.,2023-09-22,5,United Kingdom,Helpful,a partner or spouse,False
Kerry_P,"Camilla, our guide was fabulous! She was easy to understand, extremely knowledgeable and enthusiastic!  She brought the story of the Medicis and the history of Florence to life.",2023-09-22,5,,Helpful,,False
Laura_P,Wonderful guide Camilla was passionate and gave just the right amount of info. Recommend! We enjoyed our experience.,2023-09-22,5,,Helpful,,False
Katey,Manuel did a fantastic job!! I highly recommend this tour of Florence. It was a highlight of our trip. It’s a wonderful opportunity to learn things you would never know!,2023-09-22,5,United States,Helpful,a partner or spouse,False
Linda_H,The Guide was extremely knowledgeable and engaging. This is a tour of hidden gems -- places and sites one wouldn't normally see on a visit to Florence. The guide provided lots of good stories and background on the history of Italy. Highly recommend this to anyone coming to Florence for the first time or even the first time in a long time.,2023-09-21,5,,Helpful,,False
Stephanie_H,"Our guide was prompt, spoke perfect English, used a microphone and asked for questions at every stop. He provided a robust overview of Florence and Tuscany in the 13th-17th centuries. Then he went deep into many topics, including the Medici Family, distinguishing between architectural styles, secular importance of churches, navigating Italian cities (e.g., start with the square named after the largest church, the main cathedral door always faces east), famous artists, the meaning behind statues and so much more. He was incredibly knowledgeable, highly educated, and passionate about sharing his love of city and country. He provided dining and sightseeing recommendations when asked, and described best routes to some of the best views of the city. He also kindly shared how he makes a living as a tour guide and recommended tipping standards. He was friendly, helpful and I felt went above and beyond with his knowledge of the city. He stopped at concrete locations and pointed out valuable tools for navigating and understanding what we were seeing and how to identify what we learned after the tour (e.g., the Medieval map in the center of the old market square, the style of arches on the castles, the color of the building material, a 14th century statue wearing attire in a nod to Roman ancestors). I can’t say enough about how much we learned and appreciated our magnificent guide!",2023-09-21,5,,Helpful,,False
hayat,The tour was fun and amazing because it was outside the usual way of how I have participated in tours. We were able to interact with our tour guide and he was knowledgeable and funny,2023-09-21,5,Australia,Helpful,a partner or spouse,False
Regina_B,Enjoyed hearing the tales of Florence history and the pictures of Medici family. This is a great way to start your Florence trip!,2023-09-21,5,,Helpful,,False
Florin,O călătorie în istoria familiei Medici și a istoriei religioase a orașului. Nu uitați de tips de 3-4euro de persoana se poate plăti cu cardul. Recomand.,2023-09-20,5,Romania,Helpful,family,True
