Reviewer_Name,Review_Body,Review_Date,Rating,Country,Helpful_Tag,Travel Category,Require_Translate
Erika,"Apesar de ter comprado ingresso sem fila e com hora marcada, tivemos que esperar em uma fila bem desorganizada e no calor, pois o museu atrasou os horários.",2023-10-16,5,Brazil,Helpful,family,True
Ivana,There are no comments available for this review,2023-10-16,2,Spain,,a partner or spouse,False
Maria João,There are no comments available for this review,2023-10-16,4,Portugal,,family,False
Inma,"El David espectacular, la sala de escultura también, pero las demás salas eran un poco de relleno",2023-10-15,4,Spain,Helpful,family,True
Daniela,"Nos atrasamos unos minutos que bien que nos esperaron, muchas gracias por llamar y facilitar la entrada",2023-10-15,5,Chile,Helpful,friends,True
Sandra,There are no comments available for this review,2023-10-15,4,,,a partner or spouse,False
Alejandro,There are no comments available for this review,2023-10-15,4,Spain,,a partner or spouse,False
David,There are no comments available for this review,2023-10-15,3,Spain,,a partner or spouse,False
Liv,There are no comments available for this review,2023-10-15,5,Norway,,family,False
pero,There are no comments available for this review,2023-10-15,5,Italy,,family,False
Thomas,There are no comments available for this review,2023-10-14,5,Italy,,a partner or spouse,False
Núria,"No compreu les entrades per l’aplicació de booking, surt gairebé un 100% més car i hi ha moltes web per on le pots comprar. Jo vaig escollir booking perquè pensava que seria una garantia i ha estat just el contrari. La visita totalment recomanable.",2023-10-14,1,Spain,Helpful,family,True
Johannes_N,"Überteuert, überfüllt, lange Wartezeiten, nix für uns! Abzocke!  Den David kann man draußen genauso sehen. Mo",2023-10-13,1,,Helpful,,True
Veronica_M,"Esperamos más de media hora de cola para poder entrar, nuestra hora era a las 11:15 y entramos en fila a las 12:00 y empezamos a entrar al museo 12:15 horas, mucho descontrol . La atención de la entrega de entradas fue muy rápidas y la chica muy amable pero la organización terrible y sobre todo cuando se indica entrada sin esperar cola.",2023-10-13,3,,Helpful,,True
Anonymous,There are no comments available for this review,2023-10-13,4,,,,False
Adam_Z,"As others have said, this just gives you an opportunity to stand in a shorter line, not “skip the line” but it wasn’t bad.",2023-10-12,3,,Helpful,,False
Roger,The Academia is great! Entrance is rough but it is all worth it. Main attraction is The David. Please go prepared and study so you can understand the beauty of it all.,2023-10-11,5,Mexico,Helpful,a partner or spouse,False
Susan_R,Wonderful experience. The David was magnificent! We did not do a tour but the experience was terrific!,2023-10-11,5,,Helpful,,False
Prescilla_K,I was able to enter 30 mins early. A great experience. Would book again. Self guided tour with no time limit on how long you can stay inside.,2023-10-10,5,,Helpful,,False
Anonymous,There are no comments available for this review,2023-10-10,5,,,,False
Marc,There are no comments available for this review,2023-10-10,5,United Kingdom,,family,False
Lynn_M,"Once in the museum, it was not too crowded and the artworks are wonderful. It was my second visit after a gap of 10 years. The queues outside were terrible though - I thought in October it would be less busy but no luck. The museum does try to organise the crowds with timed entries but it’s in a narrow street and it’s a hard job. There are just too many people wanting to see the world’s famous sites, and I know I’m one of them, but it put me off visiting any big museum between April and October.",2023-10-09,2,,Helpful,,False
Joanne,There are no comments available for this review,2023-10-09,4,South Africa,,a partner or spouse,False
Salvatore,da vedere,2023-10-09,5,Switzerland,Helpful,a partner or spouse,True
Jose,There are no comments available for this review,2023-10-09,5,United States,,family,False
Mary,We were not able to get the tickets because when I looked at my booking dot com app the tickets didn’t appear. I did not have my paper receipt because I depended on the app which failed me. Out the money for tickets but missed seeing the most important gallery in Florence. I would like a refund,2023-10-09,1,United States,Helpful,friends,False
Hai,There are no comments available for this review,2023-10-09,5,United States,,family,False
Barton ‘Bo’,Skip the line is great but know you still have a line to wait to get in only at your assigned time. Crowded and HOT!! But beautiful. Over the top beauty!!,2023-10-09,5,United States,Helpful,family,False
Belinda_E,You still need to queue for a while but you do get to skip the worst of the lines. And the lines for this activity are INCREDIBLE ... even in late September. This activity was worthwhile for us as we had limited time in Florence. If you have any kind of time restriction on your holiday consider skip the line as this is one activity where it will likely pay off. If you don't have a time restriction check out the museums own website as you can buy tickets for a fraction of the cost.,2023-10-09,4,,Helpful,,False
Donna_D,Was definitely worth the investment to purchase “skip the line” tickets.  The normal lines were extremely long.  Great way to take advantage of the valuable time.,2023-10-09,5,,Helpful,,False
Ralph_K,"The art in the Academia is unbelievable. Self tour was easy, waited about 20 minutes. There are a few more Michaelangelo sculptures. If you are in Florence, you have to go.",2023-10-06,5,,Helpful,,False
Neil_G,Heard about the DAVID all my life and now I was able to experience the true beauty!  Well worth the time and only adds to the vacation!,2023-10-06,4,,Helpful,,False
Ana,Vale la pena pagar la entrada por adelantado para evitar las enormes filas. Lo recomiendo ampliamente.,2023-10-06,5,Mexico,Helpful,a partner or spouse,True
Magda,"The best was to buy the tickets in avance and skip the line worked very good, we stayed in the line just 15 min",2023-10-05,5,Canada,Helpful,a partner or spouse,False
Victoria_M,10/10 would DEFINITELY recommend purchasing these tickets. Very easy and soooo fast compared to the long line outside waiting to purchase tickets. Very efficient and worth every penny.,2023-10-05,5,,Helpful,,False
Donna_F,Unfortunately I did not get into the museum to see the attraction.  I could not get into the app on my phone to get my tickets. I kept getting an error message to try again.  I tried 15x   I was told showing the confirmation number was not enough.  So we did not see the exhibit and told now that I cannot get a refund.  Never again,2023-10-05,1,,Helpful,,False
cindy,There are no comments available for this review,2023-10-05,5,,,a partner or spouse,False
Maria,There are no comments available for this review,2023-10-03,3,Portugal,,a partner or spouse,False
Beverley,"The attraction was noisy and busy, it was terrible. If you aren’t religious the rest of the attraction is just paintings of Jesus and the church. One hall of marble busts statues but that is it. When you go into the room where David is ( which is a lovely piece of art created by a genius) the hall is echoey and everyone is chatting, there is just no peace for quiet contemplation.",2023-10-02,1,United Kingdom,Helpful,a partner or spouse,False
Lucia,"Purtroppo siamo arrivati in ritardo ma la guida ci ha aspettato e con il salta fila in cinque minuti abbiamo convertito il voucher ed entrati alla mostra,bellissima.",2023-10-02,5,Italy,Helpful,a partner or spouse,True
Thomas,"Es lohnt sich nicht ! Der David steht als Kopie vor dem Dom, dass ist völlig ausreichend. Das Geld und vorallem das Gedränge kann man sich sparen",2023-10-02,2,Germany,Helpful,a partner or spouse,True
alon,There are no comments available for this review,2023-10-01,5,Israel,,,False
Michael,Well worth the price to skip long lines to see Statue of David. Very easy to find tour host at site and receive tickets. We arrived at venue a little early and host offered us choice of tickets to enter earlier than our reservation.,2023-10-01,5,United States,Helpful,family,False
Anonymous,There are no comments available for this review,2023-10-01,4,,,a partner or spouse,False
Andres,There are no comments available for this review,2023-10-01,5,United States,,a partner or spouse,False
Anonymous,There are no comments available for this review,2023-10-01,5,,,,False
Brigitte,There are no comments available for this review,2023-09-30,5,France,,colleagues,False
Amy_J,Easy to find and quick entry even when we arrived early. They were able to get us in right away! So glad we did this.,2023-09-30,5,,Helpful,,False
Shanna_H,"All the tickets were sold out from the museum itself but luckily Viator had these tickets for us. They may have cost more, but they 1) allowed us to do it and 2) it was sure nice not standing it that long line to go inside!",2023-09-30,5,,Helpful,,False
Anonymous,There are no comments available for this review,2023-09-29,5,,,,False
Anonymous,There are no comments available for this review,2023-09-29,5,,,,False
İrem,There are no comments available for this review,2023-09-28,4,Turkey,,a partner or spouse,False
lisa_m,Saved a lot of time  not waiting in line for tickets. Just pick up your ticket outside and go in.  Easy to find the tour operator.,2023-09-26,5,,Helpful,,False
Norman_B,St Peter’s Basilica/ Vatican and our guide Shaka made it one of the most memorable experiences / very informative and she was also very engaging and funny,2023-09-26,5,,Helpful,,False
Marco,There are no comments available for this review,2023-09-26,5,Mexico,,a partner or spouse,False
KATHRIN,"I would definitely always pay that little bit extra to avoid the queue, especially if you are short on time!",2023-09-26,5,United Kingdom,Helpful,friends,False
Luc,There are no comments available for this review,2023-09-26,5,Belgium,,a partner or spouse,False
Bernardo,Recolha de bilhetes foi relativamente fácil. Assim que recolhemos os bilhetes a fila de espera foi praticamente inexistente.,2023-09-25,5,Portugal,Helpful,a partner or spouse,True
Gema,Importante para evitar más de una hora de cola,2023-09-25,5,Spain,Helpful,a partner or spouse,True
Anonymous,There are no comments available for this review,2023-09-25,5,,,,False
Jaroslav,There are no comments available for this review,2023-09-24,5,Czech Republic,,a partner or spouse,False
Anonymous,There are no comments available for this review,2023-09-24,4,,,,False
Claire_M,It was definitely worth buying tickets in advance to see the Statue of David. When we arrived there were queues right around the block to get into the building and it’s a smaller than usual museum. We were able to enter at our allocated time without having to queue and enjoy this must-see work of art.,2023-09-24,5,,Helpful,,False
Kristen_R,Finding our tickets was a little stressful because we were running late but so easy after finding our tickets!  The museum was sold out that day so it was very convenient for us to have purchased ahead of time.  Overall it was a great experience and David was beautiful!,2023-09-24,5,,Helpful,,False
Anonymous,There are no comments available for this review,2023-09-24,5,,,,False
Neville,There are no comments available for this review,2023-09-23,4,United Kingdom,,friends,False
Ruiz Duarte,There are no comments available for this review,2023-09-23,4,,,family,False
David_E,"What a great way to bypass the line and tour groups. It was easy to exchange our voucher for the timed ticket and enter the line at the designated time.  Then it was just a few minutes until we were inside.  
Well worth the effort to avoid enormous frustration.",2023-09-22,5,,Helpful,,False
Eleanor,"We met the Italy Pass Tours representatives opposite the entrance to the gallery, gave our names and got our tickets without any problem at all. It did say on the ticket it would have been €13 each (so quite a lot cheaper than the €56 we paid altogether) but we did get to skip a very long line, and we were only in Florence a short time so avoiding a long wait was important to us and worth it overall.",2023-09-22,4,United Kingdom,Helpful,a partner or spouse,False
Anonymous,There are no comments available for this review,2023-09-21,5,,,,False
Y_W,Recommend doing this to avoid long lines . Easy process . Easy to locate local tour operator to collect tickets from . Fast tracked very quickly and even got in earlier than booked time slot . Highly recommended,2023-09-21,5,,Helpful,,False
Laura,"The guy who met us was very helpful, quick service…and he was handsome!",2023-09-21,5,Australia,Helpful,family,False
Audrey_S,"Viator should make it clear that the ""skip the line"" tickets still require an earlier arrival so you won't have to wait terribly long when the time comes to see the exhibit.  Otherwise, no complaints.",2023-09-21,3,,Helpful,,False
Chiarini,There are no comments available for this review,2023-09-21,4,,,a partner or spouse,False
Jorge_M,"El agente de Viator a la entrada fue muy amabke, enseguida nos dio los boletos y la. entrada fue inmediata. Roso el material en el museo valen bastante la. pena. pero el David es colosal
extraordinario",2023-09-20,5,,Helpful,,True
Lisa_S,Easy to find our contact and get tickets. We were inside within 10 minutes!  Fast track was expensive but we skipped the line!,2023-09-20,5,,Helpful,,False
Balázs,There are no comments available for this review,2023-09-19,5,Hungary,,a partner or spouse,False
STEFANO,There are no comments available for this review,2023-09-19,4,,,solo,False
Nino_K,Easy fast way to get to David. Was easy to purchase. Pick up our tickets and get to academia without standing in the line.,2023-09-19,5,,Helpful,,False
Robert,statue of David was great but the rest was nothing worth seeing in our view.,2023-09-18,3,United Kingdom,Helpful,family,False
Jan,There are no comments available for this review,2023-09-18,5,United Kingdom,,a partner or spouse,False
Stephanie,Was easy to find location and super quick process. Highly recommend.,2023-09-18,5,Australia,Helpful,friends,False
Elizabeth_N,"To truly appreciate the beauty of David, you must see him in person. Highly recommend skip-the-line tickets. It saved my husband and I hours of time.",2023-09-18,5,,Helpful,,False
Julie,Definitely worth it to see the David in person as well as all of the rest of the museum!!,2023-09-17,4,United States,Helpful,family,False
Nicholas,Well worth skipping the queue.,2023-09-17,5,Italy,Helpful,a partner or spouse,False
Anonymous,We followed the Rick Steve’s audio guide. Everything went well and we saw everything that we wanted.,2023-09-16,5,,Helpful,friends,False
Anonymous,There are no comments available for this review,2023-09-15,3,,,a partner or spouse,False
Laurence,"The crowds taking photographs of David and looking at little were depressing, as was the ignorance of an American lawyer who thought that ‘deposition’ meant taking evidence, and so was baffled by the Botticelli Deposition of Christ from the Cross; but there were wonderful things, and was time to look at them. The upper floors were not crowded. ‘Skip the line’ seems to mean ‘join a queue’.",2023-09-15,3,United Kingdom,Helpful,solo,False
Frank_D,Easy access to Museum. Easy access to tickets   Peace of mind  excellent experience  will use Viator again,2023-09-15,5,,Helpful,,False
Alice,There are no comments available for this review,2023-09-15,5,Sweden,,,False
KarenT,"Downloaded voucher, met on day to pick up tickets, very easy to follow instructions, small queue but very quick.
Great experience",2023-09-14,5,,Helpful,,False
alfonso,There are no comments available for this review,2023-09-14,4,Spain,,,False
Roseann_W,"We were confused when we arrived as the crowds were enormous. When I showed one of the museum attendants my reservation on my phone, he knew right away what to do and directed me to a man holding a white flag who quickly checked and gave me my tickets, then sent me to the correct line. Since we arrived 15 minutes early, we entered with the earlier group. This is the way to do it, otherwise you will wait for tickets in a VERY long line!",2023-09-13,5,,Helpful,,False
Daniel_M,There were a lot of people waiting to get in and yet this made the process simple and easy to get in. Definitely worth it!,2023-09-13,5,,Helpful,,False
Eleonora Alessia,There are no comments available for this review,2023-09-12,5,Italy,,friends,False
Barbara,"very well organized, lines moved well, guides were courteous and helpful among the mass of people",2023-09-12,4,Canada,Helpful,a partner or spouse,False
Yogatrixie,All very pleasant except finding the location to change our voucher into an admission ticket. The lady was a bit snotty and claimed her flag was easy to locate. It wasn’t: the flag was flush against the wall and hard to see while working our way thru throngs of people.,2023-09-12,4,,Helpful,,False
Anonymous,There are no comments available for this review,2023-09-11,5,,,a partner or spouse,False
Anonymous,There are no comments available for this review,2023-09-11,2,,,,False
Judy,There are no comments available for this review,2023-09-11,2,New Zealand,,solo,False
Linda,"The attraction was good although there are so many entry lines, and many of them ‘skip the line’ ticket holders in lines - I think people need to realise the museums and galleries contract out the ticket to these third party companies and then you are left to try and locate who they are vaguely near the venue. Our ticket seller was in a pin-stripe suit and not obvious, and of course you’re paying a mark-up margin for the privilege - all the galleries and visitor sites are rammed. Just be ready.",2023-09-11,3,United Kingdom,Helpful,family,False
Linda,"Mooi museum, door kaarten online weinig wachttijd!!",2023-09-11,5,Netherlands,Helpful,a partner or spouse,True
PAUL,It is a good idea to purchase your tickets on line before going to the gallery in order to avoid the queues.,2023-09-10,5,United Kingdom,Helpful,a partner or spouse,False
Marcelo,There are no comments available for this review,2023-09-10,5,Bolivia,,a partner or spouse,False
Anonymous,"Tickets muy caros, los compramos por el doble de su precio",2023-09-10,1,,Helpful,friends,True
Alison_K,"Much better than waiting in line just to purchase tickets. Easy to find the person to exchange the voucher for the admission ticket. Seeing Michaelangelo's David in person should not be missed if in Florence! He is right there when you enter, easily seen, unlike other museums where you have to walk and walk to find the prize. Other artwork is amazing as well.",2023-09-09,5,,Helpful,,False
Anonymous,Una maravilla. Visita obligada.,2023-09-09,5,,Helpful,a partner or spouse,True
Timothy_O,"Elenor was a great guide, very knowledgeable and professional.   I would recommend.  Saw a lot in room, a lot of walking!",2023-09-09,5,,Helpful,,False
TERESITA,No merece la pena pagar el doble por las entradas de booking cuando allí puedes comprar las entradas perfectamente a mitad de precio para el día siguiente está todo muy organizado y la cola que te evitas no es para tanto...,2023-09-08,4,Spain,Helpful,family,True
Seth_J,Amazing seeing this statue in really life. Great experience that everyone should check out if in Florence.,2023-09-07,5,,Helpful,,False
Gema,There are no comments available for this review,2023-09-06,5,Italy,,a partner or spouse,False
Alessandra,There are no comments available for this review,2023-09-04,5,Italy,,family,False
Anonymous,Takes your breath away! Will never forget this.,2023-09-04,5,,Helpful,family,False
Elizabeth,There are no comments available for this review,2023-09-03,5,Mexico,,friends,False
Dave,The single biggest highlight of our time in florence,2023-09-02,4,Italy,Helpful,a partner or spouse,False
Paul,Nice to be able to skip the line on a hot day. Inside soo much art to see. Relaxed stroll around. There was enough time to admire the statue of David.,2023-09-02,5,Netherlands,Helpful,family,True
Juan_M,"Entrar a la galería fue realmente rápido, lo que nos dio tiempo para estar más tiempo en la cuidad, poder comer tranquilamente y continuar con el recorrido",2023-09-02,5,,Helpful,,True
BERTHA,There are no comments available for this review,2023-09-02,5,Mexico,,family,False
Anonymous,There are no comments available for this review,2023-09-01,5,,,family,False
Anonymous,There are no comments available for this review,2023-09-01,5,,,,False
Branka,Man muss dort onTime kommen..sonst die Erfahrung ist hervorraggend.,2023-09-01,5,Austria,Helpful,family,False
Arturo,Very easy to find the agent (he's literally in front of the museum entrance). Quick interaction.,2023-09-01,5,Mexico,Helpful,family,False
PILAR_G,Todo estuvo muy bien y muy cómodo. Casi puntual y bien organizado dadá la cantidad de gente que se juntó en la puerta,2023-08-31,5,,Helpful,,True
Mirta,There are no comments available for this review,2023-08-31,5,United States,,family,False
Anonymous,There are no comments available for this review,2023-08-29,5,,,,False
Anonymous,There are no comments available for this review,2023-08-29,5,,,family,False
Jim,Highly recommend reserving tickets. Long hot line of people waiting to get in watching pre booked ticket holders walk straight in,2023-08-29,5,Italy,Helpful,a partner or spouse,False
Francisco_J,"La visita fue interesante y entretenida, por poner algo a mejorar, la persona que nos recepciona para darnos las entradas poder dar las indicaciones en español.. pero no es algo importante. Todo fue perfecto",2023-08-29,4,,Helpful,,True
varot,very quick ticket and skip the line.... very enjoy VIP ticket ;-),2023-08-28,5,Australia,Helpful,solo,False
Karen_H,It was very easy to exchange our voucher and skip the line tickets are worth it! Line was around the building for those without tickets.,2023-08-28,5,,Helpful,,False
Graham,Expensive to see statue of David plus heaps of religious paintings. But if this is what you are into the go for it.,2023-08-28,3,United Kingdom,Helpful,a partner or spouse,False
Carla,"Perfetto, ho fatto una piccola coda all'ingresso della galleria dell'Accademia per ritirare il mio biglietto prenotato con voi e sono entrata in orario.",2023-08-28,5,Italy,Helpful,,True
Anonymous,There are no comments available for this review,2023-08-27,4,,,,False
Anna_G,"The most memorable was seeing David, I  was almost crying. It is such a hymn of human body and the creative abilities of art to express",2023-08-27,5,,Helpful,,False
Henri,Echt een aanrader om dit te boeken zonder wachtrij. Hat afhalen van de tickets via de voucher en de werkelijke toegang tot het museum heeft slecht 5 min. geduurd ondanks dat het hoogseizoen was.,2023-08-25,4,Belgium,Helpful,family,True
Anonymous,"Pour obtenir les billets il faut trouver la personne qui s'en occupe, près d'un drapeau blanc, il a fallu se renseigner plusieurs fois pour la trouver. Ensuite l'attente était beaucoup plus longue que prévue pour entrer dans le musée.",2023-08-24,5,,Helpful,family,True
Nino,There are no comments available for this review,2023-08-24,5,Italy,,a partner or spouse,False
Tania,There are no comments available for this review,2023-08-24,5,Italy,,friends,False
Anonymous,There are no comments available for this review,2023-08-24,4,,,family,False
JOAN,"Vale la pena ver este museo! Únicamente comentar que el precio de las entradas es mucho más económico en la taquilla que hacerlo por booking… de 30€ que hubiesen costado , pagamos 84€!!! Entiendo que hay una comisión pero esa diferencia es excesiva!",2023-08-24,4,,Helpful,family,True
Relph,"You absolutely have to buy this ticket if you want to see Michaelangelo's David and avoid enormous queues. This ticket does exactly what it says on the tin ... allows you to skip the line! When I saw the queue outside the Accademia my heart nearly stopped, but we went straight to the location we were told, met the relevant operative and were inside within 5 minutes. Absolutely fabulous. Thank you Booking.com ;)",2023-08-23,5,United Kingdom,Helpful,family,False
Kay_E,Exchanging our tour vouchers for actual tickets was a breeze. The rep was directly across from the museum entrance and was clearly marked with the company name and logo.,2023-08-23,5,,Helpful,,False
Anonymous,There are no comments available for this review,2023-08-23,4,,,,False
Melina,There are no comments available for this review,2023-08-22,4,,,solo,False
Paula,There are no comments available for this review,2023-08-22,5,Argentina,,a partner or spouse,False
Elizabeth_R,"Quick and Easy! Got right in. We didn’t get a guide, we wanted to go at our own pace. We were able to skip the line (for real) and see what we wanted to see.",2023-08-22,5,,Helpful,,False
Andrea,There are no comments available for this review,2023-08-21,4,Italy,,a partner or spouse,False
Anonymous,There are no comments available for this review,2023-08-21,5,,,solo,False
Junichi,「ダビデ像」の迫力に圧倒されました。期待以上に実物は素晴らしかったです。360度、ぐるりと見ることができることも良かったです。その後、他のところにあるレプリカが、全てつまらなく見えました。,2023-08-21,5,,Helpful,solo,True
Anonymous,There are no comments available for this review,2023-08-21,5,,,a partner or spouse,False
sonia,There are no comments available for this review,2023-08-21,5,,,family,False
Adriana_P,La visite sans guide ni audio guide est très facile et fluide. Les écriteaux sont très clairs et permettent de biens comprendre les différentes œuvres. Un peu crowded mais le David est à voir !,2023-08-21,5,,Helpful,,True
Marcela_V,"La galería un 10! El David es impresionante, pero a pesar de haber comprado una entrada “sin colas” hicimos una fila enorme por almenos 40 min",2023-08-20,3,,Helpful,,True
Anonymous,There are no comments available for this review,2023-08-20,4,,,family,False
Sergio,"Bonito museo para poder contemplar la magnífica escultura del David de Miguel Ángel. El resto de museos dispone de pinturas, otras esculturas y retablos pintados muy interesantes. Dependiendo de lo que os guste el arte, como mínimo necesitareis una hora y media para visitarlo.",2023-08-20,3,Spain,Helpful,family,True
Dariusz,Niestety udogodnienia są bardzo miserne gdyż operator kazał nam wrócić później 15 min przed wejsciem po bilet .jak to jest skoro byłem przy operatorze i nie mogłem otrzymać swojego biletu to dla mnie jako turysta strata czasu do,2023-08-20,3,Italy,Helpful,family,True
João,There are no comments available for this review,2023-08-20,4,Portugal,,family,False
Evelyn,There are no comments available for this review,2023-08-19,5,Mexico,,a partner or spouse,False
Guy,There are no comments available for this review,2023-08-19,5,Italy,,friends,False
MARGARITA,There are no comments available for this review,2023-08-19,4,Spain,,family,False
Luis,Exemplar ! Excelente experiência com uma excelente organização.,2023-08-19,5,Portugal,Helpful,family,True
Anonymous,There are no comments available for this review,2023-08-18,5,,,,False
Kayla,Collecting the ticket was easy and it was nice to not have to stress about getting a ticket on my own.,2023-08-18,5,United States,Helpful,solo,False
RITA ELENA,There are no comments available for this review,2023-08-18,4,Spain,,a partner or spouse,False
Anonymous,There are no comments available for this review,2023-08-18,5,,,,False
Catrina_S,"We just got the fast track. There is a set time they will allow you but once it's your time, the wait is short. You may have to wait about 10 minutes but that beats waiting for an hour or 2 so it's worth it. It was very easy to locate the meet location and get out tickets.",2023-08-18,5,,Helpful,,False
Selma,There are no comments available for this review,2023-08-18,5,Bosnia and Herzegovina,,family,False
Jos_J,"Muy caro para lo que realmente se ofrece. No es de recibo que tenga que recoger las entradas en plena calle, sin tan siquiera tener un local de información o similar.",2023-08-18,1,,Helpful,,True
Roger,There are no comments available for this review,2023-08-17,5,Spain,,family,False
gianfranco,There are no comments available for this review,2023-08-17,5,Spain,,family,False
Conor,"I found the gallery to be very interesting with many paintings and sculptures. I was disappointed that I did not know beforehand that visitors are only allowed to enter with a 500mL water bottle and not the 1L bottle I had purchased earlier on that morning. However, the security personnel were very nice about it.",2023-08-16,5,Ireland,Helpful,solo,False
Óscar,There are no comments available for this review,2023-08-14,5,Spain,,family,False
Margot,"Überzahlt, der reguläre Eintritt vor Ort kostet nur 17 EUR pro Person",2023-08-14,4,Austria,Helpful,a partner or spouse,True
Manuel,Tout était très bien le RDV le guide super il y a des pièces fermées quelle dommage merci encore au guide,2023-08-13,5,France,Helpful,a partner or spouse,True
Christelle,Dommage pas de traduction en Français !,2023-08-13,3,France,Helpful,a partner or spouse,True
Donald,"Booked the Accademia Gallery tickets on line, went along 30 mins before scheduled time and had immediate access to the venue with no waiting for tickets. Just superb experience overall.",2023-08-13,5,United Kingdom,Helpful,a partner or spouse,False
Anonymous,There are no comments available for this review,2023-08-13,5,,,,False
Károly,There are no comments available for this review,2023-08-12,5,Hungary,,family,False
Nomawethu,"Do not go in August, Florence is very busy. Otherwise it was an amazing experience",2023-08-12,5,South Africa,Helpful,family,False
Anonymous,"Our tour guide was a Florentine, and was enthusiastic and knowledgeable. The Accademia was very amazing. We loved the art. This was, however, overpriced.",2023-08-12,4,,Helpful,a partner or spouse,False
Olga,There are no comments available for this review,2023-08-11,5,Slovenia,,family,False
Bijoo,There are no comments available for this review,2023-08-11,4,Italy,,solo,False
Alice_T,"Love that experience, did not expect the line was so long but Viator makes it so easy! Will definitely purchase again!",2023-08-11,5,,Helpful,,False
Anonymous,There are no comments available for this review,2023-08-10,4,,,a partner or spouse,False
Ines,There are no comments available for this review,2023-08-10,5,Belgium,,family,False
Anonymous,Un lieu à visiter obligatoirement. L'idéal serait d'avoir un audioguide mais il faut réserver bien à l'avance. La manière de récupérer les billets est très brouillonne. Se rendre à un numéro dans une rue. Pas de bureau ni de guichet. Il fait trouver la personne qu'il fait rencontrer dans la rue,2023-08-10,4,,Helpful,family,True
ULISES,Una gran experiencia,2023-08-07,5,Mexico,Helpful,family,True
Anikó,There are no comments available for this review,2023-08-07,5,Hungary,,family,False
GustavoRicardo_F,Imperdible ir a Florencia y no visitar el museo del David. Conseguí entrada en esta página y fue muy práctico el ingreso. Vale la pena pagar esos poquitos euros de más.,2023-08-06,5,,Helpful,,True
norbert,There are no comments available for this review,2023-08-06,4,France,,family,False
LAURA,"Entradas carísimas, pero era el único sitio donde estaban con tan poco tiempo.",2023-08-04,4,Spain,Helpful,family,True
Adrian,There are no comments available for this review,2023-08-04,4,United Kingdom,,a partner or spouse,False
Caren_N,"The most memorable part of our trip was the incompetence and poor customer service of Viator and Italy Tours. I placed my order through your live operator. She helped schedule our day including 2 back to back tours. The first at Uffizi at 2:30 pm and Academia at 3pm. When I asked about the timing of these only being 30 minutes apart, she confirmed that she checked with the tour operator and that it wouldn't be an issue; each of the times only represented the earliest time we could enter the museum and that we could gain entry anytime after 2:30 and 3 pm respectively. When we arrived at the Uffizi I asked about the second reservation and she s... more",2023-08-03,1,,Helpful,,False
Iok Fong,主要看大維像。官網上其實就可以訂有預約時間的票，價格才十幾歐，是一樣的，有點白花錢的感覺,2023-08-03,3,Macao,Helpful,a partner or spouse,True
JOSE ALBERTO,There are no comments available for this review,2023-08-03,5,Mexico,,family,False
Anonymous,There are no comments available for this review,2023-08-03,4,,,family,False
Marián,"V celku bolo všetko v poriadku. Dobré je si zabezpečiť vstupenky vopred cez internet, nemusíte čakať dlhý hodinový rad. Jediný negatívny jav bola veľká masa ľudí :( .",2023-08-02,3,Slovakia,Helpful,family,True
Sydney_M,A skip the line ticket was definitely worth it! I only waited 5 minutes to get in while the other line was at least an hour long wait if not more.,2023-08-02,5,,Helpful,,False
Sarah_M,It was easy to meet up with ticket agent outside the front entrance to get our tickets and we were even able to enter the earlier line.,2023-07-31,5,,Helpful,,False
Ondřej,There are no comments available for this review,2023-07-31,3,Czech Republic,,family,False
Frédérique,Visite incontournable de Florence je vous conseille de prendre un guide si possible et de réserver l’heure du matin 10h sinon beaucoup trop de monde.,2023-07-31,4,France,Helpful,family,True
Doina_N,"The operator contact person was relatively easy to find on a busy street, just in front of the museum entrance. Our tickets were for 3:00pm but we got there a little earlier and we received tickets for 2:45pm. We skipped the line which was great because it was a very hot day.",2023-07-30,5,,Helpful,,False
Jayne,We avoided a 3 hr queue in the heat . Got in 10 mins before ticket time. Ticket girl exactly where she says she’d be and on time . Advice to be go as early as poss as gets busier later.,2023-07-29,5,United Kingdom,Helpful,a partner or spouse,False
FERNANDO,There are no comments available for this review,2023-07-29,5,Brazil,,a partner or spouse,False
Anonymous,There are no comments available for this review,2023-07-29,5,,,family,False
Vanessa,There are no comments available for this review,2023-07-29,5,Mexico,,family,False
Michel,Impressionant om aan de voet van zo'n machtig standbeeld te staan en foto's te nemen op originele manier.,2023-07-28,5,Belgium,Helpful,a partner or spouse,True
Chloe_V,It is worth paying for this because it made entering the Academy stress free! it was easy to locate where to redeem our tickets and we were inside the Academy seeing David in less than 10 minutes!,2023-07-28,5,,Helpful,,False
Yuliana,There are no comments available for this review,2023-07-27,5,Norway,,family,False
Kirill,There are no comments available for this review,2023-07-27,3,Cyprus,,family,False
Eloise,There are no comments available for this review,2023-07-27,4,Australia,,a partner or spouse,False
Marie,There are no comments available for this review,2023-07-27,5,France,,family,False
iker,There are no comments available for this review,2023-07-25,4,Spain,,solo,False
Anonymous,There are no comments available for this review,2023-07-25,4,,,family,False
Yamara,There are no comments available for this review,2023-07-24,5,Brazil,,family,False
Jeanette_B,An absolute magnificent piece of artwork. I was amazed with seeing the statue of David. So glad he was on my bucket list and I went and saw him.,2023-07-24,5,,Helpful,,False
Lena,There are no comments available for this review,2023-07-23,5,Slovakia,,family,False
Antonella,There are no comments available for this review,2023-07-23,5,Italy,,family,False
