Reviewer_Name,Review_Body,Review_Date,Rating,Country,Helpful_Tag,Travel Category,Require_Translate
Laura_C,"Apesar de informarem que teríamos 1h30 em cada parada (Murano e Burano), na prática, o tempo em cada local foi bem mais curto. Basicamente, o suficiente para sair do barco tirar algumas fotos e retornar. As informações da guia durante o trajeto também não eram totalmente compreensíveis em razão da qualidade e volume do equipamento de som. Independente disso, as ilhas são lindas e valem a visita.",2023-10-24,3,,Helpful,,True
Jean luc,There are no comments available for this review,2023-10-24,4,France,,a partner or spouse,False
ALTAMIR,"Ficaria perfeito se o tempo nas ilhas fosse um pouco maior, pois poderíamos aproveitar um pouco melhor o passeio.",2023-10-24,4,Brazil,Helpful,family,True
hugo,El trasporte muy bien la guía muy bien lo único que íbamos todos los idiomas juntos y lo decían en un idioma cada vez y era un royo mejor sería separar a la gente por idiomas y un guía para cada idioma pero bien la verdad,2023-10-23,4,Spain,Helpful,a partner or spouse,True
Joanne,There are no comments available for this review,2023-10-23,5,Australia,,friends,False
Justin,Great experience I would definitely recommend if visiting Venice.,2023-10-22,5,Ireland,Helpful,family,False
Zack,There are no comments available for this review,2023-10-22,3,Australia,,a partner or spouse,False
Jane,There are no comments available for this review,2023-10-22,4,Australia,,a partner or spouse,False
Lucian Ionut,There are no comments available for this review,2023-10-22,5,Romania,,,False
Lin,There are no comments available for this review,2023-10-21,5,Finland,,family,False
Katherine,A good day out visiting the islands in the lagoon. Interesting display of glass blowing etc and enough time on Burano to explore the town. Would've liked more time on Torcello.,2023-10-21,4,United Kingdom,Helpful,family,False
Andrei,"A nice experience, loved to see the glass making process and the beautiful colors of Burano houses.",2023-10-21,5,Romania,Helpful,a partner or spouse,True
Riccardo,There are no comments available for this review,2023-10-21,5,Italy,,a partner or spouse,False
Caroline,"A ne pas manquer. Burano est magnifique avec ses couleurs et sa broderie. Le souffleur de verre à Murano est sympa, nous sommes rapidement emmené vers la boutique. Torcello permet de faire une ballade à pas rapide.",2023-10-20,5,France,Helpful,a partner or spouse,True
Prachi,A must do when in Venice. The organisers were very well managing the group as well as giving clear instructions in multiple languages throughout the tour.,2023-10-19,5,Germany,Helpful,friends,False
Flavia,"Mi è piaciuto il tour, la visita alla vetreria e la guida, Isabella, molto brava e attenta alle nostre esigenze.",2023-10-19,4,Italy,Helpful,a partner or spouse,True
Anonymous,There are no comments available for this review,2023-10-19,4,,,,False
Almero_G,"The tour feels a little rushed, especially on Murano. Would like to have spent a little more time there. Burano is something special.",2023-10-18,4,,Helpful,,False
Jane,"Murano, Burano & Torcello was a brilliant day tour and good value. It gave you a taste of each island by letting you wonder around for a couple of hours on each one.",2023-10-18,5,United Kingdom,Helpful,a partner or spouse,False
Carlos Alberto,"Na medida do possível, pelo mau tempo, ( muito vento e chuva) foi legal.",2023-10-17,5,Brazil,Helpful,family,True
Jean Pierre & Andrée,"Super journée, guide très agréable et parfaite . Très satisfaits pour la traduction.. A recommander. 👍👍👍",2023-10-17,5,France,Helpful,a partner or spouse,True
Sahil Singh,Its a nice one day tour around small islands near venice . Good if you have nothing to do in venice and have an extra day otherwise can be skipped also . Not a must visit thing to do .,2023-10-17,4,India,Helpful,a partner or spouse,False
Ivana,There are no comments available for this review,2023-10-16,5,Czech Republic,,a partner or spouse,False
Giandomenico,Gita molto bella e organizzata benissimo,2023-10-16,5,Italy,Helpful,friends,True
Rosy,There are no comments available for this review,2023-10-16,5,Italy,,friends,False
Anonymous,There are no comments available for this review,2023-10-16,4,,,,False
Daniel_J,The Torcello visit was much less interesting as the one of the 2 other islands. On those islands the time offeted to visit is rather short. Maybe a 2 island tour lasting 6 hours would be better,2023-10-15,4,,Helpful,,False
Victoria,"Overcrowded boat that was a long walk from meeting point, with a guide moving so fast through crowds we lost sight of her twice. Minimal information, delivered rapid fire in 5 languages. Very difficult to understand. First stop a short demo of glassblowing followed by shopping in glass store. Not enough time to actually see the island. Second stop longer, but nothing of interest. Lunch and tourists shops only. Third stop even less to see. Save your time and money. Buy a day pass for the ferries and visit the islands at your own pace. A guide book or the Internet will give you better info that you can actually hear and understand.",2023-10-15,1,United States,Helpful,a partner or spouse,False
Maira,"El tiempo para visitar las islas es demasiado corto. No se puede comer, comprar y visitar todo lo que hay que ver y disfrutar en cada una de ellas. Entiendo que haya un límite de tiempo pero 20-30’ más en cada una de ellas solo alargaría la excursión una hora más y todos estaríamos más contentos. Fuimos corriendo todo el tiempo y mirando la hora porque -eso sí- el barco es súper puntual. Me imagino que los comercios de las islas también lo agradecerían, pues lo dicho, no se puede hacer turismo, ver tiendas y dejar dinero allí y también comer o picar tranquilamente algo porque no da el tiempo para ello. Por lo demás, muy amables, muy bonito e interesante.",2023-10-15,3,Canada,Helpful,family,True
Lisa Marie,There are no comments available for this review,2023-10-15,4,Italy,,solo,False
Anonymous,Time in Murano was way too short and thought it was a drive past torcello.,2023-10-14,3,,Helpful,friends,False
Maria Angelica,Faltou um pouco de organização na saída do passeio.,2023-10-14,5,Brazil,Helpful,a partner or spouse,True
Arnaud,Bonne visite même si la dernière île torcello n’a pas grand intérêt.. il serait plus intéressant de rester sur les deux premières îles Morano et burano plus longtemps.,2023-10-14,3,France,Helpful,a partner or spouse,True
Viviana,"Nos encantaron las Islas, mi hijo y yo disfrutamos mucho del tour.",2023-10-14,5,Italy,Helpful,family,True
Anonymous,There are no comments available for this review,2023-10-14,5,,,,False
Selim,Excellent tour the delivered what they announced. Professional multi language guide Comfortable boat Highly recommended,2023-10-14,5,Lebanon,Helpful,a partner or spouse,False
Armelle,There are no comments available for this review,2023-10-13,4,France,,a partner or spouse,False
Grzegorz,There are no comments available for this review,2023-10-12,5,Poland,,a partner or spouse,False
Popovici,There are no comments available for this review,2023-10-12,5,Romania,,family,False
HAROUN,There are no comments available for this review,2023-10-12,5,Reunion,,solo,False
Seán,Would highly recommend this trip to any tourists visiting Venice fantastic value for money. The islands are simply idyllic,2023-10-11,5,Ireland,Helpful,friends,False
Irene,Moderate quality of service is to be expected when there are over 200 people on board! I loved all the places we visited though.,2023-10-11,4,Cyprus,Helpful,solo,False
Rafael,"Muy buena excursión para conocer las 3 islas, en el trayecto la guía te iba explicando cosas en distintos idiomas. La verdad que salimos satisfechos, echamos un día muy bueno. Duró unas 6 horas en total, lo recomiendo.",2023-10-10,5,Spain,Helpful,a partner or spouse,True
Anonymous,There are no comments available for this review,2023-10-10,4,,,friends,False
Ange,There are no comments available for this review,2023-10-09,5,France,,a partner or spouse,False
Julia,There are no comments available for this review,2023-10-09,5,Portugal,,family,False
ROBERTO,"Tutto come da programma. Nave abbastanza grande e servizio cortese. Meravigliosa dimostrazione della lavorazione del vetro a Murano. Burano è incantevole. Torcello vale la visita, ma il pezzo forte e Burano con le sue case colorate",2023-10-09,5,Italy,Helpful,a partner or spouse,True
Michel,Excellent to visit new things at venezia,2023-10-09,5,Mexico,Helpful,colleagues,True
Igor,There are no comments available for this review,2023-10-08,5,United Kingdom,,a partner or spouse,False
Fouad,There are no comments available for this review,2023-10-08,4,France,,a partner or spouse,False
Anonymous,The instructions to the meeting place were not very accurate. After we found the place to check in you had to go over 3 bridges with no actual sign of which boat. It would have been nice if they also had water or sold water bottles on the boat.,2023-10-07,4,,Helpful,a partner or spouse,False
Mary,Value for money excellent. Think Torcelli would be nice for lunch instead of Burano. Need better system for boarding boats as crowd control was chaotic. Perhaps yellow desk could be placed nearer boats.,2023-10-06,5,Spain,Helpful,friends,False
Anonymous,"Great experience - very well organised, on time and an excellent way to see the three islands. Our tour guide Michele was great.",2023-10-06,5,,Helpful,a partner or spouse,False
Anonymous,There are no comments available for this review,2023-10-06,3,,,a partner or spouse,False
Roza,Eine sehr schöne Tour durch den 3 Inseln. Ich kann weiterempfehlen.,2023-10-05,5,Germany,Helpful,solo,True
Alon Shalom Arie,There are no comments available for this review,2023-10-05,4,Israel,,solo,False
Gill,Trip to final island Torcello was probably unnecessary - as it didn’t leave enough time at Murano to explore the shops & anything else although the church is historic it isn’t very attractive to see & quite a walk to reach it,2023-10-05,4,United Kingdom,Helpful,a partner or spouse,False
Miquel Angel,"No havia preferència per gent discapacitada, gent gran o amb nens. Poc temps d'estada a cada illa. Enlloc d'anar a Torcello per veure una esglèsia, seria millor passar més temps a Murano i sobretot a Burano.",2023-10-03,3,,Helpful,a partner or spouse,True
Charles_S,"This six hour tour was an incredible trip, and it was so reasonably priced! The boat crew was extremely punctual, and the boat ride was enjoyable. The most memorable stop on the trip was the island of Burano with its numerous pastel and brightly colored buildings throughout the island and along the canals. It was a photographer’s dream!",2023-10-02,5,,Helpful,,False
Macola,"the guide Izabella was simply charming, lovely and a great guide throughout the whole experience. I can only say great reviews about her! she also provided us with information outside the tour and helped us to communicate with Italians, for which she did not take money in return.",2023-10-02,5,Latvia,Helpful,a partner or spouse,False
Marc,A Beautiful experience to see the islands and great value for money,2023-10-01,5,United Kingdom,Helpful,a partner or spouse,False
ANTONIO,"È stata un esperienza fantastica, la consiglio a chiunque voglia visitare le isole di Murano e butano, un po’ meno torcello. Personale di bordo gentilissimo e guida molto professionale.",2023-10-01,5,Italy,Helpful,a partner or spouse,True
Anonymous,There are no comments available for this review,2023-09-30,5,,,a partner or spouse,False
Christian,La troisième île était peut-être de trop,2023-09-30,4,Belgium,Helpful,a partner or spouse,True
Anonymous,There are no comments available for this review,2023-09-30,5,,,,False
Jitka,"Bohužel jsme výlet nestihly,prostě jsme zabloudily 😄.Když jsme našly stánek s výlety a řekly jsme že jsme zabloudily mohly jsme výlet využít druhý den což bylo skvělé 🙂a moc za to děkujeme 👍👍",2023-09-29,4,Czech Republic,Helpful,a partner or spouse,True
Dominique,There are no comments available for this review,2023-09-29,5,France,,a partner or spouse,False
Jeffrey,"Don’t buy anything in Murano, go to the kiosks outside and save money",2023-09-29,4,United States,Helpful,a partner or spouse,False
Zanitzer,There are no comments available for this review,2023-09-28,4,,,a partner or spouse,False
Anonymous,There are no comments available for this review,2023-09-27,3,,,,False
Anonymous,There are no comments available for this review,2023-09-27,4,,,a partner or spouse,False
VLAD,There are no comments available for this review,2023-09-26,5,,,a partner or spouse,False
Harijs,There are no comments available for this review,2023-09-25,5,Italy,,a partner or spouse,False
Sanda,There are no comments available for this review,2023-09-25,5,Croatia,,family,False
Ming,There are no comments available for this review,2023-09-24,3,Switzerland,,a partner or spouse,False
Ģertrūde,There are no comments available for this review,2023-09-24,4,Latvia,,solo,False
Martyna,There are no comments available for this review,2023-09-22,5,Poland,,a partner or spouse,False
Gina,The first 2 islands were great. By the third island we were tired and would have been happy to have missed it.,2023-09-20,4,Canada,Helpful,family,False
Deborah,"We enjoyed visiting Murano, Burano and Torcello, but the onboard guide spoke too quickly and was almost impossible to understand.",2023-09-20,3,United States,Helpful,a partner or spouse,False
Alexandra,Very nice experience. It might be a little bit longer.,2023-09-19,5,Bulgaria,Helpful,family,True
Ada,There are no comments available for this review,2023-09-19,5,France,,a partner or spouse,False
Anonymous,There are no comments available for this review,2023-09-19,4,,,a partner or spouse,False
Rosa Maria,Troppo poco tempo a disposizione sull'isola di torcello,2023-09-19,4,,Helpful,family,True
Anonymous,There are no comments available for this review,2023-09-19,4,,,,False
Petra,Velmi pekny vylet s vykladom o okolitych ostrovoch.,2023-09-18,5,Slovakia,Helpful,a partner or spouse,True
Chelsea_N,"as people have said previous, this tour does get massively booked up, and there is a very tight squeeze onto the huge boat. 
on the boat, i appreciate the tour guide is trying to translate in many different languages, but it is that rushed, that by time you hear the information in your language, shes already gone past half the details so you miss it. 
the glass watching part is fantastic, albeit, they had to squeeze a huge amount of people into a room that isnt adequate to fit that many to watch. 
i felt like the last island of torcello was a bit of a meh sort of visit, i would have much rather had a longer time in burano as there was much more to see and after getting something to eat in burano, theres not much time to do anything else. i feel like the tour would benefit more if they put the time of torcello into burano and got rid of torcello, or if they extended the duration of the tour by maybe an extra hour or two for burano. 
overall was a really good day especially at murano and the time spent in burano, but do feel like the numbers need to be reduced slightly and the times extended :)",2023-09-18,3,,Helpful,,False
Steve,"The price was good and the free time on each island was enough. But the boat was crowded and we had to walk quite a distance from checkin to the actual boat. Also made little effort to deal with the extreme heat, like everyone had to stand outside the boat in the hot sun on Torcello while the crew just hung around talking.",2023-09-17,3,United States,Helpful,a partner or spouse,False
Anonymous,There are no comments available for this review,2023-09-17,5,,,a partner or spouse,False
Anonymous,"Lugares muy pequeños solo para llegar, tomar unas cuantas fotos y comprar souvenirs",2023-09-17,4,,Helpful,a partner or spouse,True
VERONIQUE,Nous avions demandé une visite en Français mais aucune phrase n 'ont été prononcés en français nous n'avons rien compris nous avons juste visité de plus quand nous sommes arrivés sur Murano pour assister a la démonstration du souffleur de verre trop de personnes présentes impossible a voir quelque chose et notre soi disant guide n' a servi a rien a part de présenter une pancarte pour nous indiquer l heure de retour sur le bateau,2023-09-17,2,,Helpful,a partner or spouse,True
Lis Gabardo,There are no comments available for this review,2023-09-17,4,Brazil,,a partner or spouse,False
Anonymous,"Nagyon szuper volt minden, ha lesz alkalmunk újra megyünk! Muranoba csodálatos üveg alkotásokat lehet látni, és vásárolni, Burano nekem személyes kedvencem lett a sok színűségével, Torcello pedig egy sétára teljesen megfelelt! 🤗",2023-09-17,5,,Helpful,friends,True
rita,"Murano et Burano, très belles, artisanat et maisons colorées superbes. Torcello, sincèrement, aucun intérêt sinon marcher, visite payant de l'église et retour au bateau. La visite de trop pour nous.",2023-09-16,4,France,Helpful,family,True
Mihaela,It’s a trip that everyone should take. We had lunch in Burano and the food was amazing.,2023-09-16,5,United States,Helpful,a partner or spouse,False
TERESA_B,"Yo no visitaria Torcello. Andas 15 min para llegar y otros 15 para volver y solo hay una iglesia. A cambio se podria alargar la visita a Burano, para mí lo mejor",2023-09-16,3,,Helpful,,True
Vanessa,Très bonne expérience. Nous avons appréciés particulièrement Burano. La démonstration à Murano était chouette également. Si c’était à refaire nous prendrions seulement Murano et Burano (sans Torcello).,2023-09-16,5,France,Helpful,a partner or spouse,True
Natalia,La demostrazione nella fábrica di Murano é incredibile vedere kome lo fanno. L'isola de Burano é bellisima e pittoresca. E l'isola di Torcello é particolare.,2023-09-16,5,Spain,Helpful,solo,True
Cristina Alexandra,"Excursia merita toti banii , personal amabil , barca mare , curata , la inceput 6 ore pare mult dar credeti-ma ca n am stiut cand au trecut , parca nici nu coboram de pe barca ca trebuia sa ne urcam iar :). Iar insulele - magnifice ! Merita !",2023-09-16,5,Romania,Helpful,family,True
Christelle,Belle ballade en bateau Murano et burano superbe et torcello sympathique pour boire un verre 😉,2023-09-15,5,France,Helpful,a partner or spouse,True
CLAUDIO,There are no comments available for this review,2023-09-15,5,Italy,,a partner or spouse,False
Sandrine,There are no comments available for this review,2023-09-15,5,France,,a partner or spouse,False
Denis,Murano est joli très commercial Burano est mignon aussi à voir.. Torcello est surtout un cite religieux ( visite de l église non comprise dans l excursion…),2023-09-14,3,France,Helpful,a partner or spouse,True
Anonymous,There are no comments available for this review,2023-09-14,5,,,a partner or spouse,False
Vicky,There are no comments available for this review,2023-09-14,2,United Kingdom,,a partner or spouse,False
Anonymous,"L'unica cosa che migliorerei, sarebbe mettere una foto del desk giallo sull'itinerario nel momento della prenotazione, perché a Venezia molti piccoli info point di partenza/arrivi di gondole e battelli hanno le insegne gialle e non è stato facilissimo trovarlo",2023-09-13,5,,Helpful,solo,True
Myriam_L,All The Islands where beautiful   Lunch in Burano delicious   The boat ride great comfortable Beautiful view of all islands. Crew was very informative.  A little issue finding the right boat at the beginning to many boats goin out at the same time at pier,2023-09-13,5,,Helpful,,False
Simona,There are no comments available for this review,2023-09-12,5,Italy,,family,False
Ernesto,"Visitar Torcello, debería ser mejor informado, después de llegar allí, había que pagar por ver todo lo que ofrecía Museo, Iglesia, etc. Incluso muchas personasno pudieron entrar ni pagando por un codigo de vestimenta religiosa de la iglesia que siendo respetable, debería ser informado, las mujeres con pantalones cortes o con camisetas de tirantres no las permitieron entrar.",2023-09-11,4,Spain,Helpful,a partner or spouse,True
Atanaska,There are no comments available for this review,2023-09-11,5,Bulgaria,,family,False
Marta,There are no comments available for this review,2023-09-11,5,Czech Republic,,family,False
Elisabetta,There are no comments available for this review,2023-09-11,5,Italy,,a partner or spouse,False
Edie,Love this boat trip. The islands were beautiful,2023-09-10,5,United States,Helpful,solo,False
Valeria,Da fare,2023-09-10,5,,Helpful,family,True
Eduarda,There are no comments available for this review,2023-09-09,5,Brazil,,a partner or spouse,False
Klaus,Ein empfehlenswerter Tagesausflug,2023-09-08,4,Germany,Helpful,a partner or spouse,True
Heorhi,There are no comments available for this review,2023-09-07,2,Israel,,friends,False
FRANCESCA,There are no comments available for this review,2023-09-06,5,Italy,,family,False
William,I did not go. I was informed that the trip was not available,2023-09-06,1,United States,Helpful,,False
Marisa,The experience was quite a good one. It was well organised and informative. Quite a bit of time to explore the islands and buy souvenirs if you want.,2023-09-05,5,Australia,Helpful,a partner or spouse,False
Karen,There are no comments available for this review,2023-09-05,4,United Kingdom,,a partner or spouse,False
David,"The meeting point was well documented in the instructions. Our tour guide (Francesca I believe) narrated the entire tour in 5 languages (Italian, English, Spanish, French and German). It was amazing to me The details given were helpful. The islands and demonstration (Glassblowing on Murano) was great. We wandered Burano for lunch and a drink. We also took pictures of the multi-colored houses. The boat ride itself was enjoyable. Things to consider when booking this: 1: for those who are less mobile, there is a bit of walking. 2: bring water. It was warm on our day, and we were hungry. 3. Eat before you go, or bring snacks. You have a few ride, and may not want to spend you limited time on the islands waiting for food (or the check)",2023-09-04,5,United States,Helpful,a partner or spouse,False
Daniela Gemma,There are no comments available for this review,2023-09-04,5,Italy,,,False
claudia_m,"Posti splendidi, deludente la guida... molto simpatica ma pochissime info sui posti visitati. Semplicemente annunciare dove ci saremo fermati e a che ora saremo ripartiti.",2023-09-04,3,,Helpful,,True
Anonymous,"La gita è organizzata benissimo.. in RIVA DEGLI SCHIAVONI ( di fianco a piazza San Marco) c’è un box giallo dove convertire la prenotazione in biglietti e dove aspetta la guida (unico punto di miglioramento sarebbe fare il box più grande per renderlo maggiormente visibile ). Da lì si parte con il battello per Murano …la guida in 5 lingue descrive con accuratezza il tragitto. A Murano si assiste alla soffiatura del vetro ( mozzafiato ) , si riparte per Burano ( stupenda) e poi per Torcello ( mi ha rattristato che per entrare nella splendida Basilica di età romanica di dovesse pagare l’ingresso). Il battello e’ molto comodo e c’è ampio posto per tutti, è dotato anche di bagno molto pulito. Unica pecca secondo me è il tempo.. poco tempo per visitare le isole maggiori Murano e Burano che meriterebbero un pochino di tempo in più.",2023-09-04,5,,Helpful,friends,True
IONEL,There are no comments available for this review,2023-09-04,3,Romania,,,False
Raniero,There are no comments available for this review,2023-09-04,4,Italy,,family,False
Anonymous,There are no comments available for this review,2023-09-03,4,,,a partner or spouse,False
Mag.,"Es war auf den Inseln Murano und Burano zuwenig Zeit,..",2023-09-03,5,Austria,Helpful,family,True
Anonymous,There are no comments available for this review,2023-09-02,1,,,,False
Virginia,There are no comments available for this review,2023-09-01,5,Spain,,friends,False
Sandra,"Very well organized trip, the guide really spoke all the languages in the description, instructions on every island were very clear and useful, they were very punctual, and the glass demonstration on Murano Island was absolutely beautiful!",2023-09-01,5,Austria,Helpful,family,False
Rony,There are no comments available for this review,2023-08-31,3,Belgium,,family,False
Leigh,There are no comments available for this review,2023-08-31,4,,,a partner or spouse,False
Szilvia,Csodálatos volt! Kihagyhatatlan utazás! Jól megszervezett kirándulás!,2023-08-31,5,Hungary,Helpful,family,True
JULES,There are no comments available for this review,2023-08-30,4,Italy,,a partner or spouse,False
Anonymous,There are no comments available for this review,2023-08-28,4,,,,False
Davide,"Ben organizzati, il valore aggiunto e' il maestro vetraio. Per chi sa guardare c'e' tutta l' anima alchemical di Venezia",2023-08-28,5,Italy,Helpful,a partner or spouse,True
Anonymous,There are no comments available for this review,2023-08-27,3,,,,False
Ken_T,"The lagoon tours overall was a good experience. It started off hectic with the boarding process, having three tour boats grouped all together each person racing for sests. Once boarded and everyone seated, everything became calm and tour became sane. Each island has its own feel. Overall, I was very happy with the tour of the Venice lagoon of islands.",2023-08-27,4,,Helpful,,False
Velimira,It was wonderful and very professional. Izabela - our guide - was one of a kind! Excellent trip and experience!❤️,2023-08-26,5,Bulgaria,Helpful,family,True
Anonymous,Very busy and cramped on the boat,2023-08-25,3,,Helpful,a partner or spouse,False
Manuela,There are no comments available for this review,2023-08-25,4,Germany,,friends,False
Veronika,"Man sollte die Möglichkeit haben,die Insel Murano zu besichtigen,nicht nur die glasfabrik!",2023-08-25,3,Austria,Helpful,friends,True
Antonia,"Bella esperienza, guida professionale, tempi sufficienti per la visione delle attrazioni delle tre isole",2023-08-24,5,Italy,Helpful,family,True
Anonymous,Estuvo muy bn el viaje estaría bien poner una carpa arriba para las personas que van ahí por el calor,2023-08-24,5,,Helpful,family,True
Jose,"Un abrazo grande a Isabella, la guía. Y en general a todo el equipo",2023-08-23,5,Spain,Helpful,family,True
Anonymous,There are no comments available for this review,2023-08-23,3,,,family,False
Anonymous,There are no comments available for this review,2023-08-22,5,,,,False
Francesca,There are no comments available for this review,2023-08-21,5,,,a partner or spouse,False
Anonymous,There are no comments available for this review,2023-08-21,5,,,,False
Anonymous,There are no comments available for this review,2023-08-21,3,,,,False
Sheila,There are no comments available for this review,2023-08-21,5,Spain,,a partner or spouse,False
Stella,There are no comments available for this review,2023-08-20,4,Italy,,family,False
Anonymous,There are no comments available for this review,2023-08-20,4,,,,False
Angelika,There are no comments available for this review,2023-08-20,5,Slovakia,,,False
Daniel,There are no comments available for this review,2023-08-20,5,Mozambique,,a partner or spouse,False
sabrina,Such a waste of money. You can easily buy public transport water-bus tickets and travel all those places.Don’t need spend money for this package.I tried to cancel before 24hours before the event but couldn’t.but I’m the website they said you can cancel before 24 hours.Another thing most of their discretion was in Italian May be 1/2 lines in English rest explanation was in Italic.So we didn’t understand anything.such a disappointment!,2023-08-20,1,,Helpful,family,False
Rosa,There are no comments available for this review,2023-08-19,4,Belgium,,family,False
Manuel,"Abbiamo perso la prima isola torcello perché siamo arrivati troppo tardi, Se magari scrivevate sul sito che ci voleva un'ora per arrivare al punto di partenza era molto meglio. Noi partivamo molto prima da casa. Per il resto tutto bello",2023-08-19,5,Italy,Helpful,friends,True
Anonymous,There are no comments available for this review,2023-08-19,2,,,,False
Paola,There are no comments available for this review,2023-08-18,5,Italy,,family,False
FABRIZIO_A,"Non abbiamo trovato il punto di ritrovo ed al telefono non rispondeva nessuno.
Pessima esperienza e bambini delusi.",2023-08-18,1,,Helpful,,True
Egija,"Really good experience, I’m glad we did it. Well organised, no issues at all. Thank you",2023-08-18,5,United Kingdom,Helpful,a partner or spouse,False
Alvin_S,If all you want to do is ride in a boat and buy glass and spend the day traveling this is the trip for you.,2023-08-17,2,,Helpful,,False
Sonia,There are no comments available for this review,2023-08-17,3,France,,family,False
GIUSEPPE,Bellissima esperienza da fare,2023-08-16,5,Italy,Helpful,a partner or spouse,True
Marcin,Jak naj bardziej polecam taka wycieczkę w tej cenie,2023-08-15,5,Poland,Helpful,a partner or spouse,True
Juan Antonio,There are no comments available for this review,2023-08-15,5,France,,family,False
Liliane,There are no comments available for this review,2023-08-14,5,Brazil,,family,False
fabio,"Une visite agréable, mais menée un peu au pas de course. Pas beaucoup de temps pour profiter des îles.",2023-08-13,3,Belgium,Helpful,a partner or spouse,True
Andrea,There are no comments available for this review,2023-08-12,5,,,family,False
Renzo,Conoscere le isole veneziane comodamente in barca,2023-08-12,4,Italy,Helpful,a partner or spouse,True
Laura,Excellent way to explore the Islands! Great value for money.,2023-08-12,5,United Kingdom,Helpful,family,False
Naveen Kumar,There are no comments available for this review,2023-08-11,5,Austria,,family,False
Tigran,"Everything was very good except we have strolled Riva de Schiavoni several times back and forth as it was difficult to find the meeting point (in front of Prisoner's Palace) that was not mentioned in anyway. The address on Schiavoni was not a meeting point, but the touring company's address. When seated on the rear side of the ship - outside of the passenger cabin one could not hear the guide's voice. Otherwise everything was good, we got a lot of fun.",2023-08-11,4,Armenia,Helpful,family,False
Judith,There are no comments available for this review,2023-08-10,5,France,,a partner or spouse,False
Maheen,There are no comments available for this review,2023-08-10,5,France,,a partner or spouse,False
Anonymous,"Abbiamo prenotato il tour con l’aspettativa che la guida fosse un po’ più presente durante il corso della giornata. In realtà ha solamente spiegato alcune nozioni basilari sulle isole che vedevamo durante gli spostamenti a Murano, Burano e Torcello (sul ritorno non ci sono state spiegazioni). Sulle isole era interamente in autogestione. Interessante la spiegazione e la dimostrazione sull’isola di Murano. Considerata l’esperienza, consiglio di utilizzare i vaporetti di linea per raggiungere le isole in autonomia e organizzarsi per partecipare a una dimostrazione a Murano (specie perché il giornaliero o l’abbonamento per più giorni dei vaporetti viene spesso già acquistato per raggiungere il centro o girare più facilmente la città). In questo modo, ci sarebbe più libertà nel decidere gli orari degli spostamenti (su alcune isole saremmo rimasti più a lungo di quanto concesso). Se si ipotizza di fare acquisti sull’isola di Murano, consigliamo inoltre di visitarla per ultima così da evitare di dover trascorrere l’intera giornata con i sacchetti degli acquisti. Infine pensiamo che la visita a Torcello sia da fare se si ha il tempo (e la voglia) di visitare l’interno degli edifici sull’isola (chiesa… nota: ingresso a pagamento). Per quanto gli edifici all’esterno siano comunque belli, considerato il percorso a piedi da fare per arrivarci potrebbe non valerne la pena.",2023-08-10,2,,Helpful,a partner or spouse,True
Anonymous,There are no comments available for this review,2023-08-09,4,,,,False
Zhipeng,"Halbtags Ausflug mal anders, ist zu empfehlen .",2023-08-09,3,Austria,Helpful,family,True
Inês,Recomendo fazerem o passeio se forem a Veneza.,2023-08-08,4,Portugal,Helpful,a partner or spouse,True
Anonymous,"Na wyspie Murano dość ciekawie w hucie szkła,Burano oprócz korowych domów i restauracji nic ciekawego, ostatnia wyspa to totnta poraszka dużo pieszego chodzenia by zobaczyć ruiny .na zabicie wolnego czasu ok.atrakcja adekwatna do ceny",2023-08-07,3,,Helpful,family,True
Małgorzata,Wyspa Murano i Burano są cudnym miejscowościami ale na trzeciej wyspie przystanek zupełnie nie potrzebny,2023-08-06,5,Germany,Helpful,a partner or spouse,True
Anonymous,Boot konnte moderner sein.,2023-08-05,4,,Helpful,family,True
Zah,There are no comments available for this review,2023-08-05,4,,,a partner or spouse,False
Heronimek,There are no comments available for this review,2023-08-05,5,Poland,,family,False
Anonymous,There are no comments available for this review,2023-08-04,5,,,family,False
Julius,There are no comments available for this review,2023-08-04,5,Germany,,family,False
Tiago,There are no comments available for this review,2023-08-04,4,Portugal,,a partner or spouse,False
murielle,Tabata et pietro étaient très professionnels. Très belle activité,2023-08-04,5,Canada,Helpful,a partner or spouse,True
Cezary,There are no comments available for this review,2023-08-04,5,Poland,,friends,False
Hanne,En god ferieoplevelse. Der måtte godt være lidt mere tid på egen hånd på Burano,2023-08-03,4,Austria,Helpful,a partner or spouse,True
Yuliia,There are no comments available for this review,2023-08-03,5,,,family,False
ELVIRA MARIA,"Éramos un grupo muy grande, hicieron dos grupos 1 pequeño y otro grande. Al principio, íbamos con prisas por coger sitio. Murano, no dio tiempo a nada, Burano hubiese faltado un poco más de tiempo. Luego te relajas y lo disfrutas, ha merecido la pena.",2023-08-03,4,Spain,Helpful,friends,True
Anonymous,There are no comments available for this review,2023-08-02,4,,,family,False
Anonymous,Great boat trip if you want to see the surrounding islands in 1 day.,2023-08-02,5,,Helpful,family,False
Julia,There are no comments available for this review,2023-08-01,5,United Kingdom,,family,False
Jurgita,There are no comments available for this review,2023-08-01,5,Lithuania,,family,False
Natascia,There are no comments available for this review,2023-08-01,5,Italy,,a partner or spouse,False
Popescu,There are no comments available for this review,2023-07-31,5,Romania,,family,False
