Reviewer_Name,Review_Body,Review_Date,Rating,Country,Helpful_Tag,Travel Category,Require_Translate
Cécile,There are no comments available for this review,2023-12-20,3,France,,a partner or spouse,False
Cecilia,There are no comments available for this review,2023-12-20,3,Italy,,a partner or spouse,False
Milena,There are no comments available for this review,2023-12-20,5,Serbia,,friends,False
Mark,There are no comments available for this review,2023-12-20,5,United States,,colleagues,False
claude,There are no comments available for this review,2023-12-19,5,Belgium,,family,False
Nicoletta,"Parco meraviglioso, merita una visita",2023-12-19,5,Italy,Helpful,friends,True
Faruk,There are no comments available for this review,2023-12-18,4,Turkey,,solo,False
Luboš,Pěkné místo na výlet,2023-12-18,4,Czech Republic,Helpful,a partner or spouse,True
NADIA Maria,There are no comments available for this review,2023-12-18,5,Spain,,family,False
Anonymous,There are no comments available for this review,2023-12-18,5,,,a partner or spouse,False
Svend,There are no comments available for this review,2023-12-18,5,Norway,,a partner or spouse,False
Brigitta,There are no comments available for this review,2023-12-17,5,Hungary,,a partner or spouse,False
Andreia,"A compra do bilhete foi simples e prática. Recebi rapidamente o comprovativo por email. É imprescindível visitar o parque, o ambiente é maravilhoso e as construções são encantadoras. Recomendo a 100%.",2023-12-17,5,Portugal,Helpful,family,True
Anonymous,There are no comments available for this review,2023-12-17,5,,,,False
Łukasz,There are no comments available for this review,2023-12-17,5,Poland,,a partner or spouse,False
Merve,There are no comments available for this review,2023-12-17,3,Germany,,family,False
Krzysztof,"Wszystko było ok, ale zdecydowanie polecam dopłacić i wziąść wycieczkę z przewodnikiem. Napewno byłoby jeszcze bardziej interesująco... Poza tym wszystko sprawnie i co najważnieksze bez kolejek!!! Koniecznie ZALECAM kupno biletu on-line na daną godzinę!!! W innym wypadku stanie i czekanie w długiej kolejce, nawet kilkugodzinnej!!! Jest limit max. 400 osób w parku.",2023-12-16,5,Poland,Helpful,a partner or spouse,True
Cristian,En ningún caso merece la pena pagar la entrada,2023-12-16,1,Spain,Helpful,a partner or spouse,True
Enrico,There are no comments available for this review,2023-12-15,4,Italy,,family,False
Anonymous,There are no comments available for this review,2023-12-15,5,,,,False
Sebastiano,There are no comments available for this review,2023-12-14,5,Italy,,friends,False
Francois,Très beau parc avec quelques bâtiments (non-accessibles). Les indications pour visiter ne sont pas si claires. Les ramparts qui forment les passerelles sont magnifiques. Belle marche de 90 minutes ou plus si on s'arrête pour lire toutes les informations historiques sur les panneaux.,2023-12-14,4,Canada,Helpful,family,True
Daniele,There are no comments available for this review,2023-12-14,5,Italy,,a partner or spouse,False
Diana,There are no comments available for this review,2023-12-13,5,United Kingdom,,a partner or spouse,False
Quiroga Bachur,There are no comments available for this review,2023-12-13,4,Chile,,family,False
Anonymous,There are no comments available for this review,2023-12-13,5,,,,False
Flori,"Este minunat,merita vizita,o priveliște superba de sus",2023-12-13,5,Romania,Helpful,family,True
Aniela,There are no comments available for this review,2023-12-12,5,Romania,,family,False
Anonymous,There are no comments available for this review,2023-12-12,3,,,,False
Lucrezia,There are no comments available for this review,2023-12-12,5,,,a partner or spouse,False
Emil,There are no comments available for this review,2023-12-12,5,Switzerland,,a partner or spouse,False
Anonymous,There are no comments available for this review,2023-12-12,5,,,,False
Panita,There are no comments available for this review,2023-12-12,5,,,solo,False
Dirk,Super special buildings. The park is beautiful to walk around in. It was Incredibly busy. I leave feeling amazed that such iconic structures stand today looking as beautiful as when they were built.,2023-12-12,4,Belgium,Helpful,a partner or spouse,False
Anonymous,There are no comments available for this review,2023-12-12,5,,,,False
CELSA,There are no comments available for this review,2023-12-11,4,Spain,,friends,False
Gianluca,There are no comments available for this review,2023-12-11,4,Italy,,a partner or spouse,False
Rune,There are no comments available for this review,2023-12-11,5,Norway,,family,False
Miriana,There are no comments available for this review,2023-12-11,5,Italy,,,False
Marta,Przepiękny park. Myślę że minimum raz w życiu trzeba go zobaczyć.,2023-12-11,5,Poland,Helpful,a partner or spouse,True
Petkov,There are no comments available for this review,2023-12-11,5,North Macedonia,,a partner or spouse,False
Estíbaliz,"Cogimos la entrada de las 5 de la tarde porque no había muchas más opciones. A la mitad del recorrido se nos hizo de noche. Para poner a la venta entradas por la tarde, hay que tener un alumbrado adecuado para ello. Tuvimos que dar la luz del móvil para bajar unas escaleras porque no se veía nada.",2023-12-11,2,Spain,Helpful,friends,True
Inês,There are no comments available for this review,2023-12-11,5,Portugal,,a partner or spouse,False
irma,"Bellissimo parco, da visitare in giornate col sole, un po' faticoso bisogna camminare tanto ma merita la visita.",2023-12-11,4,Italy,Helpful,friends,True
Ingrid,There are no comments available for this review,2023-12-11,1,Slovakia,,a partner or spouse,False
tracy,Fantastic but needs a water stand at the top for people to buy drink.,2023-12-11,5,United Kingdom,Helpful,family,False
Anonymous,There are no comments available for this review,2023-12-11,1,,,a partner or spouse,False
Romeo,Esperienza assolutamente da non perdere. Immergersi nella natura e allo stesso tempo nella cultura. Tra le migliori attrazioni di Barcellona. Consiglio di andare presto al mattino così c’è meno gente.,2023-12-10,5,,Helpful,a partner or spouse,True
Dóra,There are no comments available for this review,2023-12-10,5,,,a partner or spouse,False
Erika,"Escursione molto bella, peccato però che per entrare a vedere la casa di Gaudi bisogna pagare un altro biglietto all'interno perché non è compresa nel biglietto d'entrata. Per il resto è un posto meraviglioso.",2023-12-10,5,Italy,Helpful,friends,True
jaouad,quand l'art s'allie avec la nature il prend de la hauteur et là on découvre toute la beauté du monde.,2023-12-10,5,Morocco,Helpful,family,True
Anonymous,There are no comments available for this review,2023-12-10,4,,,family,False
Sara,There are no comments available for this review,2023-12-10,4,Italy,,solo,False
Jostein O.,There are no comments available for this review,2023-12-10,4,Spain,,a partner or spouse,False
Timea,There are no comments available for this review,2023-12-09,5,United Kingdom,,family,False
Ali,Bebek arabasıyla çok kolay olmadı. Parka çıkan yürüyen merdivenler bozuktu ve bu konuda çok zorlandık.,2023-12-09,5,Turkey,Helpful,family,True
cristina,There are no comments available for this review,2023-12-09,3,,,family,False
Beatríz,There are no comments available for this review,2023-12-09,3,Spain,,family,False
Carlos A.,Parque emblemático de Barcelona con diseños de Gaudí. Aquí encuentras la famosa salamandra que es uno de los símbolos de Barna junto con la Sagrada Familia. Es un parque muy agradable de visitar con unos paseos donde hay varios miradores desde donde puedes ver Barcelona a vista de pájaro. Está adaptado para discapacitados. Es muy difícil aparcar por los alrededores (recomiendo un taxi). Me parece muy mal que te cobren la entrada para apreciar la obra de Gaudí.,2023-12-09,4,Spain,Helpful,family,True
Ana Rita,There are no comments available for this review,2023-12-09,4,Portugal,,family,False
Anonymous,There are no comments available for this review,2023-12-09,5,,,friends,False
Anonymous,There are no comments available for this review,2023-12-08,5,,,friends,False
Carmen,There are no comments available for this review,2023-12-08,4,Italy,,friends,False
Katarzyna,There are no comments available for this review,2023-12-08,4,Netherlands,,a partner or spouse,False
Damjan,There are no comments available for this review,2023-12-07,3,Slovenia,,a partner or spouse,False
Kenneth,There are no comments available for this review,2023-12-07,5,Spain,,solo,False
Anonymous,There are no comments available for this review,2023-12-07,4,,,a partner or spouse,False
Dymek,There are no comments available for this review,2023-12-07,5,Poland,,a partner or spouse,False
Anonymous,There are no comments available for this review,2023-12-06,5,,,,False
Aleksandra,There are no comments available for this review,2023-12-06,5,Bulgaria,,,False
Helder,There are no comments available for this review,2023-12-06,5,,,family,False
Hector Joel,There are no comments available for this review,2023-12-06,5,Venezuela,,colleagues,False
Elena,There are no comments available for this review,2023-12-05,5,Italy,,a partner or spouse,False
Ursula,There are no comments available for this review,2023-12-05,5,Switzerland,,family,False
Besard,There are no comments available for this review,2023-12-05,5,,,family,False
Anonymous,There are no comments available for this review,2023-12-05,5,,,,False
FRANCESCA,There are no comments available for this review,2023-12-05,4,,,family,False
Danielle,There are no comments available for this review,2023-12-05,4,United States,,family,False
Cristiane,Passeio incrível . Imperdível !,2023-12-04,5,Portugal,Helpful,friends,True
Michèle,There are no comments available for this review,2023-12-04,5,France,,family,False
Mary Abbey,There are no comments available for this review,2023-12-04,4,Italy,,a partner or spouse,False
Daniel,Fabulous place to visit and great value. Stunning views of Barcelona. Very much worth the low entrance fee,2023-12-04,5,United Kingdom,Helpful,friends,False
Annalisa,troppo costoso,2023-12-04,3,Italy,Helpful,colleagues,True
Paweł,Park piękny. Zakup biletów wcześniej ułatwia życie.,2023-12-04,5,Poland,Helpful,a partner or spouse,True
Michael,There are no comments available for this review,2023-12-04,5,Italy,,a partner or spouse,False
Anonymous,There are no comments available for this review,2023-12-04,5,,,family,False
Giulia,Molto bello!!,2023-12-04,5,Italy,Helpful,a partner or spouse,True
Anonymous,There are no comments available for this review,2023-12-04,4,,,,False
Rute,There are no comments available for this review,2023-12-04,5,Portugal,,a partner or spouse,False
Ana-Andreea,There are no comments available for this review,2023-12-04,5,Romania,,a partner or spouse,False
claudia,"Una delle attrazioni più rappresentative di Barcellona, merita di essere vista",2023-12-03,5,Italy,Helpful,family,True
Flavia,There are no comments available for this review,2023-12-03,5,Italy,,,False
BRYN,There are no comments available for this review,2023-12-02,5,United Kingdom,,a partner or spouse,False
Gabriela,There are no comments available for this review,2023-12-02,5,Romania,,a partner or spouse,False
ADELMA,There are no comments available for this review,2023-12-02,5,Italy,,family,False
Beesley,We went to the wrong entrance at first. It was very confusing as there were 2 entrances to the park and we were refused entry at the first. It was very difficult trying to find the second entrance and all uphill. Wasn't impressed.,2023-12-01,5,United Kingdom,Helpful,a partner or spouse,False
Anonymous,There are no comments available for this review,2023-12-01,4,,,a partner or spouse,False
Ana Bertha,"Muy practico el acceso, con el ticket y tu codigo QR muy rapido el ingreso; me hubiera gustado que este ticket incluyera los ingresos al museo dentro del parque hubiera estado perfecto.",2023-11-30,5,Mexico,Helpful,family,True
Isabelle,There are no comments available for this review,2023-11-30,5,France,,solo,False
joanna,Fantastic place clean and tidy..need to be seen,2023-11-30,5,United Kingdom,Helpful,family,False
Judd,The architectural beauty of this park is astonishing.,2023-11-30,5,United States,Helpful,a partner or spouse,False
Maria,There are no comments available for this review,2023-11-29,5,Spain,,family,False
SILMARA,There are no comments available for this review,2023-11-29,5,Brazil,,a partner or spouse,False
Anonymous,There are no comments available for this review,2023-11-29,4,,,,False
Anonymous,There are no comments available for this review,2023-11-29,5,,,,False
Azinsadat,There are no comments available for this review,2023-11-29,4,Spain,,family,False
Galina,There are no comments available for this review,2023-11-29,5,Bulgaria,,friends,False
Erich,Mit online ticket am Vormittag noch weniger Leute,2023-11-29,5,Austria,Helpful,a partner or spouse,True
Valentina,There are no comments available for this review,2023-11-29,5,,,family,False
Anonymous,There are no comments available for this review,2023-11-29,5,,,,False
luca,There are no comments available for this review,2023-11-28,4,Italy,,family,False
Felipe,There are no comments available for this review,2023-11-28,5,Brazil,,a partner or spouse,False
Anonymous,I was expected something different and more bigger place.,2023-11-28,5,,Helpful,a partner or spouse,False
carlos,"vale la pena visitar,",2023-11-28,5,,Helpful,a partner or spouse,True
Maria,There are no comments available for this review,2023-11-28,5,Ireland,,a partner or spouse,False
Anonymous,There are no comments available for this review,2023-11-27,1,,,a partner or spouse,False
Aurel,There are no comments available for this review,2023-11-27,5,Romania,,family,False
Stanislava,There are no comments available for this review,2023-11-27,5,Spain,,a partner or spouse,False
Anonymous,There are no comments available for this review,2023-11-27,5,,,a partner or spouse,False
Thorbjørn,There are no comments available for this review,2023-11-26,4,Norway,,a partner or spouse,False
Zdeňka,There are no comments available for this review,2023-11-26,5,Czech Republic,,family,False
Maureen,I found it quite difficult to get into this attraction as staff kept sending me to the wrong entrance. I also did not realise how far it was from city centre.,2023-11-26,5,United Kingdom,Helpful,solo,False
Anonymous,There are no comments available for this review,2023-11-26,5,,,,False
Alina,There are no comments available for this review,2023-11-26,5,Romania,,friends,False
nato,There are no comments available for this review,2023-11-26,5,Germany,,friends,False
Angela,There are no comments available for this review,2023-11-26,5,Italy,,a partner or spouse,False
Anonymous,There are no comments available for this review,2023-11-26,5,,,,False
Даниела,There are no comments available for this review,2023-11-25,5,Bulgaria,,family,False
Aurélie,"Accès en voiture facile et parking en zone verte également, attention à ne pas oublier de payer au parcmètre et de bien faire votre demande ZBE si vous venez à Barcelone en voiture!",2023-11-25,5,France,Helpful,a partner or spouse,True
Eral,There are no comments available for this review,2023-11-25,5,Turkey,,a partner or spouse,False
Anonymous,There are no comments available for this review,2023-11-25,5,,,family,False
Visan,There are no comments available for this review,2023-11-24,5,Romania,,a partner or spouse,False
Simona Maria,There are no comments available for this review,2023-11-24,5,Italy,,friends,False
MARÍA SOLEDAD CAROLINA,There are no comments available for this review,2023-11-24,4,Chile,,family,False
Arzu,There are no comments available for this review,2023-11-23,5,Turkey,,family,False
Anonymous,There are no comments available for this review,2023-11-23,5,,,family,False
Anonymous,There are no comments available for this review,2023-11-23,2,,,,False
ANTONIOS,There are no comments available for this review,2023-11-23,4,Greece,,a partner or spouse,False
Yvonne,There are no comments available for this review,2023-11-23,5,Spain,,a partner or spouse,False
Dean,There are no comments available for this review,2023-11-23,5,Germany,,friends,False
cristian dan,There are no comments available for this review,2023-11-23,5,Romania,,friends,False
Bianca,The view of the whole Barcelona was the most beautiful part of visiting the park and we are definitely going again next time we are in Barcelona,2023-11-22,5,United Kingdom,Helpful,family,False
pouran,There are no comments available for this review,2023-11-22,3,Spain,,friends,False
Andrea,There are no comments available for this review,2023-11-22,5,Hungary,,family,False
Anonymous,There are no comments available for this review,2023-11-22,5,,,,False
Anonymous,There are no comments available for this review,2023-11-22,5,,,,False
Manon,There are no comments available for this review,2023-11-22,5,France,,friends,False
Anonymous,There are no comments available for this review,2023-11-22,5,,,,False
ROSELLA,"Parco strepitoso, si viene catapultati in un'altra realtà. Da vedere assolutamente.",2023-11-22,5,Italy,Helpful,friends,True
mehmet,There are no comments available for this review,2023-11-22,4,Turkey,,a partner or spouse,False
Anonymous,There are no comments available for this review,2023-11-22,5,,,family,False
Myrsini,Εντυπωσιακό και τεράστιο πάρκο! Για να το γυρίσεις χρειάζεσαι μισή μέρα χαλαρά να ξεκουραζεσαι και να συνεχίζεις. Αξίζει να το δεις όλο!!,2023-11-22,5,Greece,Helpful,friends,True
Irina,There are no comments available for this review,2023-11-22,5,Serbia,,solo,False
Stefano,There are no comments available for this review,2023-11-21,5,,,a partner or spouse,False
Anonymous,There are no comments available for this review,2023-11-21,5,,,a partner or spouse,False
Athina,There are no comments available for this review,2023-11-21,2,Greece,,family,False
Noemi,There are no comments available for this review,2023-11-21,5,Italy,,friends,False
Anonymous,There are no comments available for this review,2023-11-21,5,,,,False
Anonymous,There are no comments available for this review,2023-11-21,5,,,,False
Fabio,There are no comments available for this review,2023-11-21,5,Italy,,friends,False
Thanasis,There are no comments available for this review,2023-11-20,5,Greece,,,False
Anonymous,There are no comments available for this review,2023-11-20,5,,,,False
Helle Vibeke,Fantastisk oplevelse. Spændende arkitektur og fabelagtig udsigt over Barcelona . Kan varmt anbefales,2023-11-20,1,Denmark,Helpful,a partner or spouse,True
Dominika,There are no comments available for this review,2023-11-20,5,Czech Republic,,friends,False
Dramicanin,There are no comments available for this review,2023-11-20,5,,,family,False
Jana,"Nádherný zážitek ,vřele doporučuji 😁",2023-11-20,5,Czech Republic,Helpful,friends,True
Anonymous,Un peu décevant mais mérite le détour plutôt hors saison car j'imagine la cohue quand les autocars déchargent les hordes de touristes.,2023-11-20,3,,Helpful,a partner or spouse,True
Zorica,"Bajka, obavezno posetiti!",2023-11-20,5,Serbia,Helpful,family,True
Bethzaïda,There are no comments available for this review,2023-11-20,5,Canada,,solo,False
Susan,Long walk from my accommodation but well worth it. A lot of walking also in the park so not for the faint hearted. Long queue for the toilets .,2023-11-19,5,United Kingdom,Helpful,solo,False
Miroslava,There are no comments available for this review,2023-11-19,5,Spain,,friends,False
Alexandra,Unbedingt anschauen! Ein toller Blick über Barcelona und unfassbar schön angelegt.,2023-11-19,5,Spain,Helpful,solo,True
Carlos Roberto,There are no comments available for this review,2023-11-19,5,Belgium,,family,False
Oleh,"Super atrakcja, wielki park, zarezerwuj pół dnia",2023-11-18,5,Netherlands,Helpful,a partner or spouse,True
Anonymous,There are no comments available for this review,2023-11-18,5,,,,False
Jorge,There are no comments available for this review,2023-11-18,5,Portugal,,family,False
Anonymous,There are no comments available for this review,2023-11-18,5,,,,False
Salvatore,There are no comments available for this review,2023-11-18,5,United Kingdom,,a partner or spouse,False
Weronika,There are no comments available for this review,2023-11-17,5,Poland,,a partner or spouse,False
Madalina,There are no comments available for this review,2023-11-17,5,Romania,,a partner or spouse,False
Roswitha,There are no comments available for this review,2023-11-17,5,Spain,,friends,False
Richard,There are no comments available for this review,2023-11-17,4,France,,a partner or spouse,False
Yvan,There are no comments available for this review,2023-11-17,5,France,,a partner or spouse,False
Anne-Sophie,There are no comments available for this review,2023-11-17,5,Belgium,,family,False
Corinna,There are no comments available for this review,2023-11-16,5,United Kingdom,,a partner or spouse,False
Yeda,"O parque é grande, muito bonito! Fica no alto de um morro! Mas é muito gostoso para caminhar e conhecer a arquitetura de uma forma geral.",2023-11-16,5,Brazil,Helpful,friends,True
Anonymous,There are no comments available for this review,2023-11-16,5,,,,False
LUDOVIC,There are no comments available for this review,2023-11-16,5,France,,a partner or spouse,False
Tinh,There are no comments available for this review,2023-11-16,5,United States,,family,False
Anonymous,There are no comments available for this review,2023-11-16,3,,,a partner or spouse,False
Barbora,There are no comments available for this review,2023-11-16,5,United Kingdom,,a partner or spouse,False
Francesco,There are no comments available for this review,2023-11-16,5,Italy,,a partner or spouse,False
Monika,Es ist auf jeden Fall ein Besuch wert. Beim nächsten Besuch wird der Park noch einmal besucht,2023-11-16,5,Germany,Helpful,friends,True
Darya,Парк чудовий!,2023-11-16,5,Czech Republic,Helpful,family,True
Sue,"Disappointed with our visit. The views out over the city and coast were spectacular. The central/main attraction was stunning..if you could actually get to see it..so many people crowding the sculptures, climbing over them,posing for photos. It could be such a beautiful place if some of the admissions income was used towards more planting of suitable shrubs suitable for the climate and terrain.",2023-11-16,2,United Kingdom,Helpful,a partner or spouse,False
Olivia,There are no comments available for this review,2023-11-16,5,Ireland,,family,False
Anonymous,There are no comments available for this review,2023-11-16,4,,,,False
Jackeline,There are no comments available for this review,2023-11-16,5,Peru,,solo,False
Anonymous,There are no comments available for this review,2023-11-15,5,,,,False
Zita,There are no comments available for this review,2023-11-15,3,Hungary,,solo,False
Zoltánné,There are no comments available for this review,2023-11-15,5,Hungary,,friends,False
Marius,There are no comments available for this review,2023-11-15,4,Sweden,,friends,False
Damian,There are no comments available for this review,2023-11-15,5,Poland,,a partner or spouse,False
Monica,Great!!! Fantastic! Must go!,2023-11-15,5,Portugal,Helpful,family,False
Anonymous,There are no comments available for this review,2023-11-15,5,,,,False
Anonymous,There are no comments available for this review,2023-11-15,5,,,solo,False
Anonymous,There are no comments available for this review,2023-11-14,5,,,,False
Marcela,There are no comments available for this review,2023-11-14,5,Czech Republic,,family,False
Susan,A lovely experience just a short taxi ride or bus from city centre. Very busy in the main area but the walls around are quieter. So much to look at a surprise around every corner.,2023-11-14,5,United Kingdom,Helpful,solo,False
Milena,Ne è valsa la pena uno spettacolo,2023-11-14,5,Italy,Helpful,friends,True
Natalia,There are no comments available for this review,2023-11-14,5,Poland,,friends,False
Luka,There are no comments available for this review,2023-11-14,5,Serbia,,a partner or spouse,False
Marla,"Passeio obrigatório em Barcelona. Va a tarde e suba até o fim, para aproveitar o sunset! Baixe os ingressos antes de chegar lá, pq a internet na porta é péssima. Dá pra ir de metrô e ônibus.",2023-11-14,5,Brazil,Helpful,family,True
Donna,"Yes we enjoyed it! Great views of the city! Thought there would be more creatures inspired by Gaudi than just the one lizard. You have to be able to walk well, as lots of steps and quite hobbled. No guides around! There was no guidance as to where to start etc etc. That would have been so helpful!",2023-11-13,4,United Kingdom,Helpful,a partner or spouse,False
Tomasz,Ciekawa atrakcja Ładne widoki widok na miasto i segreda familia Brak po drodze automatów z wodą więc warto zabrać ze sobą Atrakcja na 2h pierwszy raz bardziej zachwyca niż po raz drugi,2023-11-13,4,Poland,Helpful,family,True
guido,There are no comments available for this review,2023-11-13,3,Belgium,,a partner or spouse,False
Mirjana,There are no comments available for this review,2023-11-13,5,Serbia,,family,False
Anonymous,There are no comments available for this review,2023-11-13,5,,,,False
Anonymous,There are no comments available for this review,2023-11-13,5,,,,False
Gabriela,There are no comments available for this review,2023-11-13,5,Poland,,friends,False
Jolande,"Fantastisch park met zo mooi gemaakte constructies, Gaudí.. dat je dat kan bedenken! Pittig loopje er naar toe, maar zeer de moeite waard!",2023-11-13,5,Netherlands,Helpful,a partner or spouse,True
Carolina,There are no comments available for this review,2023-11-13,5,Portugal,,friends,False
Veronica,"This is very miss leading, avoid it!!!!",2023-11-13,1,Spain,Helpful,a partner or spouse,False
Simona,Esperienza assolutamente da vivere!,2023-11-13,5,Italy,Helpful,a partner or spouse,True
François,Facile d'accès et très belles vues sur Barcelone,2023-11-12,5,France,Helpful,a partner or spouse,True
Monia,There are no comments available for this review,2023-11-12,5,,,family,False
Anonymous,There are no comments available for this review,2023-11-12,1,,,,False
Beata,There are no comments available for this review,2023-11-12,5,Poland,,colleagues,False
Chantal,Juste magnifique Quel plaisir pour les yeux,2023-11-12,5,France,Helpful,friends,True
Anonymous,There are no comments available for this review,2023-11-12,3,,,family,False
nadège,There are no comments available for this review,2023-11-12,5,France,,a partner or spouse,False
Anonymous,There are no comments available for this review,2023-11-12,4,,,,False
Zsuzsanna,There are no comments available for this review,2023-11-12,5,Hungary,,family,False
Lubenets,There are no comments available for this review,2023-11-12,5,Lithuania,,family,False
Gorana,There are no comments available for this review,2023-11-11,5,Serbia,,family,False
Iryna,There are no comments available for this review,2023-11-11,5,Poland,,a partner or spouse,False
Anonymous,There are no comments available for this review,2023-11-11,5,,,a partner or spouse,False
Armando,Poucas atrações. Pouca sinalização com indicações.,2023-11-11,3,Portugal,Helpful,family,True
Daniel,Not sure about your system. The admission was cancelled due to vistitor safety(weather conditions) - booking.com notified me about it - so there wqs no visit therefore I do not understand the survey. Also still awaiting the money return ....,2023-11-11,1,Slovakia,Helpful,a partner or spouse,False
Linda,There are no comments available for this review,2023-11-10,5,Italy,,family,False
Marco,There are no comments available for this review,2023-11-10,5,Italy,,a partner or spouse,False
Anonymous,There are no comments available for this review,2023-11-10,5,,,family,False
ΒΑΣΙΛΙΚΗ,There are no comments available for this review,2023-11-10,5,Greece,,a partner or spouse,False
Maryam,There are no comments available for this review,2023-11-10,5,Germany,,a partner or spouse,False
Žana,There are no comments available for this review,2023-11-09,3,,,a partner or spouse,False
Anonymous,There are no comments available for this review,2023-11-09,5,,,,False
Anonymous,There are no comments available for this review,2023-11-09,5,,,,False
David,"Attention escaliers mécaniques en travaux jusqu'au mous d'août 2024, privilégier le bus pour monter sauf si vous avez l'âme sportive ☺️",2023-11-09,5,France,Helpful,a partner or spouse,True
Roberta,"Fuori dal centro città, parco enorme, molto bello, purtroppo le attrazioni architettoniche che sono la parte più interessante erano super affollate, difficile riuscire a scattare foto. Non semplicissimo da raggiungere con i mezzi pubblici.",2023-11-08,4,Italy,Helpful,solo,True
Anonymous,There are no comments available for this review,2023-11-08,5,,,,False
Virginie,There are no comments available for this review,2023-11-08,4,,,family,False
Luca,"Amazing place. The route is a bit convoluted as you have to follow one-way streets and often they force you to go back to your previous steps. Other than that, definitely worth the visit.",2023-11-08,3,Italy,Helpful,a partner or spouse,False
Stefania,There are no comments available for this review,2023-11-08,5,Italy,,family,False
Fernando,There are no comments available for this review,2023-11-08,5,Mexico,,a partner or spouse,False
Anonymous,There are no comments available for this review,2023-11-08,5,,,family,False
Sara,There are no comments available for this review,2023-11-07,5,Croatia,,family,False
Luciano,There are no comments available for this review,2023-11-07,5,Italy,,friends,False
Anonymous,There are no comments available for this review,2023-11-07,5,,,,False
Marei,"Mir wurden zwei Eintrittskarten für 17.00 Uhr verkauft, obwohl der Park ab 17.30 Uhr nur den Einheimischen vorbehalten ist. Das ist eine Frechheit.",2023-11-07,1,Germany,Helpful,a partner or spouse,True
Anonymous,Bello ma per 4 persone un po’ caro per visitare un parco comunque.,2023-11-07,4,,Helpful,family,True
Anonymous,There are no comments available for this review,2023-11-07,4,,,,False
Lola,There are no comments available for this review,2023-11-07,5,Spain,,friends,False
Anonymous,There are no comments available for this review,2023-11-07,5,,,friends,False
ana luiza,There are no comments available for this review,2023-11-07,5,Spain,,family,False
Anonymous,There are no comments available for this review,2023-11-07,4,,,,False
Mirian Sartori,There are no comments available for this review,2023-11-07,5,Brazil,,family,False
Laurie,There are no comments available for this review,2023-11-07,5,France,,family,False
Nicolas,There are no comments available for this review,2023-11-07,4,France,,a partner or spouse,False
Anonymous,There are no comments available for this review,2023-11-07,1,,,,False
Torggler,There are no comments available for this review,2023-11-07,4,,,family,False
Giulio,There are no comments available for this review,2023-11-06,5,Italy,,,False
Gordana,You can enjoy the site the whole day.,2023-11-06,5,Serbia,Helpful,family,False
Bartlomiej,There are no comments available for this review,2023-11-06,5,Poland,,a partner or spouse,False
Mark,Park was closed due to bad weather. I did receive an email notification of the closure 90 minutes before my booking but I was already on my way and I didn't see the email until after I arrived at the Park.,2023-11-06,1,Ireland,Helpful,a partner or spouse,False
Daniela,O local tem muita gente e tinha ideia que era maior.,2023-11-06,3,Portugal,Helpful,a partner or spouse,True
Merche,"El parque es precioso, el único problema somos los turistas. Está masificado. Es imposible hacer una fotografía sin que salga gente por todos los lados. ¡No quiero ni pensar lo que puede ser en verano! Hay mucho turista irrespetuoso, que no para de toquitear y subirse en todo. ¡Una pena! Eso sí, las vistas de Barcelona preciosas, y a última hora iba despejando de personal y lo pudimos disfrutar",2023-11-06,4,Spain,Helpful,family,True
Alfons,There are no comments available for this review,2023-11-06,5,Austria,,friends,False
Deniss,There are no comments available for this review,2023-11-06,5,United Kingdom,,solo,False
Paraschiv,Ein sehr schöner Park mit schöne Aufsicht auf Barcelona,2023-11-05,5,,Helpful,family,True
Lydia,There are no comments available for this review,2023-11-05,4,Germany,,friends,False
Urša,"Cancelled due to wind, although it was sunny.",2023-11-05,1,Slovenia,Helpful,family,True
adriana,There are no comments available for this review,2023-11-05,5,Italy,,family,False
Anonymous,Purtroppo il parco era chiuso perché nella notte c'era stato un forte vento e per sicurezza non hanno fatto entrare nessuno..spero nel rimborso dei biglietti,2023-11-05,1,,Helpful,friends,True
Anonymous,There are no comments available for this review,2023-11-05,1,,,,False
BRIGITTE,Déçu car le parc était fermé à notre arrivée pour cause de vent (mail du parc à l’appui). J’ai donc demandé le remboursement des 3 billets mais je n’ai toujours pas de nouvelles de booking.,2023-11-05,1,France,Helpful,family,True
Anonymous,"Un lieu magnifique mais beaucoup trop de monde. Pas de plan / guide de visite papier et l'application ne fonctionnait pas (saturation du réseau). Un sens de visite imposé et quand on n'a pas de plan, compliqué de se repérer! Si le parc est très grand et permet de se balader et d'avoir de superbes points de vue sur la ville, les œuvres de Gaudi sont dans un même secteur. Du coup, on n'en profite pas vraiment!",2023-11-05,3,,Helpful,family,True
Mihaela,There are no comments available for this review,2023-11-05,5,Sweden,,solo,False
beatrice,"L'unica pecca è che all'ingresso non viene fornita una mappa per seguire il percorso corretto, e quindi spesso si finisce per dover cambiare strada e tornare sui propri passi",2023-11-05,4,Italy,Helpful,family,True
Gilles,There are no comments available for this review,2023-11-05,4,Belgium,,friends,False
Franco,There are no comments available for this review,2023-11-05,4,Italy,,friends,False
Petya,There are no comments available for this review,2023-11-04,5,Bulgaria,,family,False
Kıvanç,There are no comments available for this review,2023-11-04,4,Turkey,,a partner or spouse,False
Anonymous,There are no comments available for this review,2023-11-04,1,,,,False
Cardella,There are no comments available for this review,2023-11-04,5,,,friends,False
Anonymous,There are no comments available for this review,2023-11-04,5,,,family,False
Anonymous,There are no comments available for this review,2023-11-04,4,,,a partner or spouse,False
